player_id,snap_year,snap_offset,mlb_debut_year,actual_h,t_pred
draft_2014_ryan_mcbroom_r15p444,2017,3,2019,2,2.25224
draft_2014_ryan_mcbroom_r15p444,2018,4,2019,1,1.66772
draft_2014_sam_travis_r2p67,2014,0,2017,3,3.70995
draft_2014_sam_travis_r2p67,2015,1,2017,2,1.54512
draft_2014_sam_travis_r2p67,2016,2,2017,1,1.53334
draft_2014_spencer_turnbull_r2p63,2014,0,2018,4,4.5691
draft_2014_spencer_turnbull_r2p63,2015,1,2018,3,3.57609
draft_2014_spencer_turnbull_r2p63,2016,2,2018,2,2.72952
draft_2014_spencer_turnbull_r2p63,2017,3,2018,1,1.33546
draft_2014_tanner_banks_r18p528,2014,0,2022,8,3.54963
draft_2014_tanner_banks_r18p528,2015,1,2022,7,3.82589
draft_2014_tanner_banks_r18p528,2016,2,2022,6,3.24516
draft_2014_tanner_banks_r18p528,2017,3,2022,5,2.29068
draft_2014_tanner_banks_r18p528,2018,4,2022,4,2.50351
draft_2014_tanner_banks_r18p528,2019,5,2022,3,2.24042
draft_2014_tanner_banks_r18p528,2020,6,2022,2,2.26291
draft_2014_tanner_banks_r18p528,2021,7,2022,1,1.61343
draft_2015_andrew_suárez_r2p61,2015,0,2018,3,3.55347
draft_2015_andrew_suárez_r2p61,2016,1,2018,2,1.89616
draft_2015_andrew_suárez_r2p61,2017,2,2018,1,1.16875
draft_2015_bobby_poyner_r14p411,2015,0,2018,3,5.2723
draft_2015_bobby_poyner_r14p411,2016,1,2018,2,3.36991
draft_2015_bobby_poyner_r14p411,2017,2,2018,1,2.10421
draft_2015_brendon_davis_r5p162,2015,0,2022,7,4.7484
draft_2015_brendon_davis_r5p162,2016,1,2022,6,4.95492
draft_2015_brendon_davis_r5p162,2017,2,2022,5,3.66449
draft_2015_brendon_davis_r5p162,2018,3,2022,4,4.54963
draft_2015_brendon_davis_r5p162,2019,4,2022,3,3.47869
draft_2015_brendon_davis_r5p162,2020,5,2022,2,3.14872
draft_2015_brendon_davis_r5p162,2021,6,2022,1,1.5473
draft_2015_cody_carroll_r22p663,2015,0,2018,3,4.966
draft_2015_cody_carroll_r22p663,2016,1,2018,2,3.72123
draft_2015_cody_carroll_r22p663,2017,2,2018,1,2.02631
draft_2015_cody_ponce_r2p55,2015,0,2020,5,3.97884
draft_2015_cody_ponce_r2p55,2016,1,2020,4,3.0131
draft_2015_cody_ponce_r2p55,2017,2,2020,3,2.72851
draft_2015_cody_ponce_r2p55,2018,3,2020,2,2.33482
draft_2015_cody_ponce_r2p55,2019,4,2020,1,1.86307
draft_2015_donny_sands_r8p243,2015,0,2022,7,4.67031
draft_2015_donny_sands_r8p243,2016,1,2022,6,4.83896
draft_2015_donny_sands_r8p243,2017,2,2022,5,3.67816
draft_2015_donny_sands_r8p243,2018,3,2022,4,3.58594
draft_2015_donny_sands_r8p243,2019,4,2022,3,2.8773
draft_2015_donny_sands_r8p243,2020,5,2022,2,2.74163
draft_2015_donny_sands_r8p243,2021,6,2022,1,2.06321
draft_2015_dylan_moore_r7p198,2015,0,2019,4,4.12365
draft_2015_dylan_moore_r7p198,2016,1,2019,3,3.92068
draft_2015_dylan_moore_r7p198,2017,2,2019,2,1.6331
draft_2015_dylan_moore_r7p198,2018,3,2019,1,1.10217
draft_2015_garrett_stubbs_r8p229,2015,0,2019,4,4.64619
draft_2015_garrett_stubbs_r8p229,2016,1,2019,3,2.85543
draft_2015_garrett_stubbs_r8p229,2017,2,2019,2,1.59076
draft_2015_garrett_stubbs_r8p229,2018,3,2019,1,1.18632
draft_2015_ian_happ_r1p9,2015,0,2017,2,3.59467
draft_2015_ian_happ_r1p9,2016,1,2017,1,2.13632
draft_2015_jay_flaa_r6p193,2015,0,2021,6,4.04435
draft_2015_jay_flaa_r6p193,2016,1,2021,5,3.45627
draft_2015_jay_flaa_r6p193,2017,2,2021,4,2.74134
draft_2015_jay_flaa_r6p193,2018,3,2021,3,2.12664
draft_2015_jay_flaa_r6p193,2019,4,2021,2,1.78707
draft_2015_jay_flaa_r6p193,2020,5,2021,1,1.9737
draft_2015_jt_brubaker_r6p187,2015,0,2020,5,4.88343
draft_2015_jt_brubaker_r6p187,2016,1,2020,4,3.54707
draft_2015_jt_brubaker_r6p187,2017,2,2020,3,2.69059
draft_2015_jt_brubaker_r6p187,2018,3,2020,2,1.11018
draft_2015_jt_brubaker_r6p187,2019,4,2020,1,1.16657
draft_2015_kolby_allard_r1p14,2015,0,2018,3,5.03337
draft_2015_kolby_allard_r1p14,2016,1,2018,2,3.81258
draft_2015_kolby_allard_r1p14,2017,2,2018,1,1.4527
draft_2015_nick_plummer_r1p23,2015,0,2022,7,5.59269
draft_2015_nick_plummer_r1p23,2016,1,2022,6,5.19341
draft_2015_nick_plummer_r1p23,2017,2,2022,5,3.91861
draft_2015_nick_plummer_r1p23,2018,3,2022,4,4.33248
draft_2015_nick_plummer_r1p23,2019,4,2022,3,3.83493
draft_2015_nick_plummer_r1p23,2020,5,2022,2,2.94896
draft_2015_nick_plummer_r1p23,2021,6,2022,1,1.29015
draft_2015_nick_vespi_r18p553,2015,0,2022,7,5.37125
draft_2015_nick_vespi_r18p553,2016,1,2022,6,4.52121
draft_2015_nick_vespi_r18p553,2017,2,2022,5,3.68315
draft_2015_nick_vespi_r18p553,2018,3,2022,4,3.56966
draft_2015_nick_vespi_r18p553,2019,4,2022,3,3.28649
draft_2015_nick_vespi_r18p553,2020,5,2022,2,3.10168
draft_2015_nick_vespi_r18p553,2021,6,2022,1,2.16533
draft_2015_peter_lambert_r2p44,2015,0,2019,4,5.49527
draft_2015_peter_lambert_r2p44,2016,1,2019,3,4.08712
draft_2015_peter_lambert_r2p44,2017,2,2019,2,2.58954
draft_2015_peter_lambert_r2p44,2018,3,2019,1,1.31463
draft_2015_phil_bickford_r1p18,2015,0,2020,5,4.6276
draft_2015_phil_bickford_r1p18,2016,1,2020,4,4.03668
draft_2015_phil_bickford_r1p18,2017,2,2020,3,3.24967
draft_2015_phil_bickford_r1p18,2018,3,2020,2,2.46664
draft_2015_phil_bickford_r1p18,2019,4,2020,1,2.21752
draft_2015_ryan_mountcastle_r1p36,2015,0,2020,5,5.65123
draft_2015_ryan_mountcastle_r1p36,2016,1,2020,4,3.88937
draft_2015_ryan_mountcastle_r1p36,2017,2,2020,3,1.67903
draft_2015_ryan_mountcastle_r1p36,2018,3,2020,2,1.18088
draft_2015_ryan_mountcastle_r1p36,2019,4,2020,1,1.07163
draft_2015_seth_brown_r19p578,2015,0,2019,4,4.60933
draft_2015_seth_brown_r19p578,2016,1,2019,3,3.60884
draft_2015_seth_brown_r19p578,2017,2,2019,2,2.93435
draft_2015_seth_brown_r19p578,2018,3,2019,1,2.37127
draft_2015_tony_santillan_r2p49,2015,0,2021,6,5.80463
draft_2015_tony_santillan_r2p49,2016,1,2021,5,4.35384
draft_2015_tony_santillan_r2p49,2017,2,2021,4,2.98493
draft_2015_tony_santillan_r2p49,2018,3,2021,3,1.7298
draft_2015_tony_santillan_r2p49,2019,4,2021,2,1.48494
draft_2015_tony_santillan_r2p49,2020,5,2021,1,1.27909
draft_2015_trent_grisham_r1p15,2015,0,2019,4,5.60133
draft_2015_trent_grisham_r1p15,2016,1,2019,3,4.61513
draft_2015_trent_grisham_r1p15,2017,2,2019,2,2.65794
draft_2015_trent_grisham_r1p15,2018,3,2019,1,1.50258
draft_2015_triston_mckenzie_r1p42,2015,0,2020,5,4.48732
draft_2015_triston_mckenzie_r1p42,2016,1,2020,4,3.83221
draft_2015_triston_mckenzie_r1p42,2017,2,2020,3,2.06403
draft_2015_triston_mckenzie_r1p42,2018,3,2020,2,1.52945
draft_2015_triston_mckenzie_r1p42,2019,4,2020,1,1.56933
draft_2015_tyler_jay_r1p6,2015,0,2024,9,4.89938
draft_2015_tyler_jay_r1p6,2016,1,2024,8,2.41597
draft_2015_tyler_jay_r1p6,2017,2,2024,7,2.34148
draft_2015_tyler_jay_r1p6,2018,3,2024,6,2.37327
draft_2015_tyler_jay_r1p6,2019,4,2024,5,2.10244
draft_2015_tyler_jay_r1p6,2020,5,2024,4,2.29657
draft_2015_tyler_jay_r1p6,2021,6,2024,3,2.45531
draft_2015_tyler_jay_r1p6,2022,7,2024,2,3.07281
draft_2015_tyler_jay_r1p6,2023,8,2024,1,2.14347
draft_2015_vimael_machin_r10p293,2015,0,2020,5,4.42257
draft_2015_vimael_machin_r10p293,2016,1,2020,4,3.60107
draft_2015_vimael_machin_r10p293,2017,2,2020,3,2.73017
draft_2015_vimael_machin_r10p293,2018,3,2020,2,2.1926
draft_2015_vimael_machin_r10p293,2019,4,2020,1,2.23283
draft_2015_willie_calhoun_r4p132,2015,0,2017,2,4.002
draft_2015_willie_calhoun_r4p132,2016,1,2017,1,1.9176
draft_2016_brandyn_sittinger_r17p505,2016,0,2021,5,3.58873
draft_2016_brandyn_sittinger_r17p505,2017,1,2021,4,3.30062
draft_2016_brandyn_sittinger_r17p505,2018,2,2021,3,2.90276
draft_2016_brandyn_sittinger_r17p505,2019,3,2021,2,2.51781
draft_2016_brandyn_sittinger_r17p505,2020,4,2021,1,2.45206
draft_2016_cavan_biggio_r5p162,2016,0,2019,3,4.49511
draft_2016_cavan_biggio_r5p162,2017,1,2019,2,3.72278
draft_2016_cavan_biggio_r5p162,2018,2,2019,1,2.01645
draft_2016_dean_kremer_r14p431,2016,0,2020,4,3.96941
draft_2016_dean_kremer_r14p431,2017,1,2020,3,3.4818
draft_2016_dean_kremer_r14p431,2018,2,2020,2,2.29358
draft_2016_dean_kremer_r14p431,2019,3,2020,1,1.25684
draft_2016_dustin_may_r3p101,2016,0,2019,3,4.57119
draft_2016_dustin_may_r3p101,2017,1,2019,2,2.91447
draft_2016_dustin_may_r3p101,2018,2,2019,1,1.71951
draft_2016_ian_anderson_r1p3,2016,0,2020,4,4.61164
draft_2016_ian_anderson_r1p3,2017,1,2020,3,2.9844
draft_2016_ian_anderson_r1p3,2018,2,2020,2,1.88113
draft_2016_ian_anderson_r1p3,2019,3,2020,1,1.59413
draft_2016_ian_hamilton_r11p326,2016,0,2018,2,4.10648
draft_2016_ian_hamilton_r11p326,2017,1,2018,1,2.90893
draft_2016_jose_miranda_r2p73,2016,0,2022,6,5.80536
draft_2016_jose_miranda_r2p73,2017,1,2022,5,5.23582
draft_2016_jose_miranda_r2p73,2018,2,2022,4,3.21342
draft_2016_jose_miranda_r2p73,2019,3,2022,3,2.44313
draft_2016_jose_miranda_r2p73,2020,4,2022,2,1.40806
draft_2016_jose_miranda_r2p73,2021,5,2022,1,1.04795
draft_2016_kevin_ginkel_r22p659,2016,0,2019,3,5.08067
draft_2016_kevin_ginkel_r22p659,2017,1,2019,2,3.78388
draft_2016_kevin_ginkel_r22p659,2018,2,2019,1,2.10306
draft_2016_mickey_moniak_r1p1,2016,0,2020,4,5.54098
draft_2016_mickey_moniak_r1p1,2017,1,2020,3,3.26893
draft_2016_mickey_moniak_r1p1,2018,2,2020,2,2.67235
draft_2016_mickey_moniak_r1p1,2019,3,2020,1,1.50317
draft_2016_mike_shawaryn_r5p148,2016,0,2019,3,4.99837
draft_2016_mike_shawaryn_r5p148,2017,1,2019,2,3.23766
draft_2016_mike_shawaryn_r5p148,2018,2,2019,1,1.73159
draft_2016_ryan_aguilar_r31p921,2016,0,2022,6,4.17
draft_2016_ryan_aguilar_r31p921,2017,1,2022,5,3.50429
draft_2016_ryan_aguilar_r31p921,2018,2,2022,4,2.77641
draft_2016_ryan_aguilar_r31p921,2019,3,2022,3,2.15952
draft_2016_ryan_aguilar_r31p921,2020,4,2022,2,2.14099
draft_2016_ryan_aguilar_r31p921,2021,5,2022,1,1.65102
draft_2016_shaun_anderson_r3p88,2016,0,2019,3,5.20256
draft_2016_shaun_anderson_r3p88,2017,1,2019,2,3.26792
draft_2016_shaun_anderson_r3p88,2018,2,2019,1,1.44623
draft_2016_stephen_ridings_r8p254,2016,0,2021,5,5.35388
draft_2016_stephen_ridings_r8p254,2017,1,2021,4,4.93491
draft_2016_stephen_ridings_r8p254,2018,2,2021,3,4.47408
draft_2016_stephen_ridings_r8p254,2019,3,2021,2,4.22827
draft_2016_stephen_ridings_r8p254,2020,4,2021,1,4.21344
draft_2016_zac_gallen_r3p106,2016,0,2019,3,4.51611
draft_2016_zac_gallen_r3p106,2017,1,2019,2,1.69374
draft_2016_zac_gallen_r3p106,2018,2,2019,1,1.20697
draft_2016_zach_plesac_r12p362,2016,0,2019,3,5.36577
draft_2016_zach_plesac_r12p362,2017,1,2019,2,3.8765
draft_2016_zach_plesac_r12p362,2018,2,2019,1,2.75803
draft_2017_andre_jackson_r12p370,2017,0,2021,4,5.46817
draft_2017_andre_jackson_r12p370,2018,1,2021,3,3.98981
draft_2017_andre_jackson_r12p370,2019,2,2021,2,3.33727
draft_2017_andre_jackson_r12p370,2020,3,2021,1,2.47232
draft_2017_dalton_guthrie_r6p173,2017,0,2022,5,4.9769
draft_2017_dalton_guthrie_r6p173,2018,1,2022,4,4.16357
draft_2017_dalton_guthrie_r6p173,2019,2,2022,3,3.70212
draft_2017_dalton_guthrie_r6p173,2020,3,2022,2,3.11953
draft_2017_dalton_guthrie_r6p173,2021,4,2022,1,2.13035
draft_2017_daulton_varsho_r2p68,2017,0,2020,3,5.33835
draft_2017_daulton_varsho_r2p68,2018,1,2020,2,2.07227
draft_2017_daulton_varsho_r2p68,2019,2,2020,1,1.15828
draft_2017_eli_morgan_r8p252,2017,0,2021,4,4.45847
draft_2017_eli_morgan_r8p252,2018,1,2021,3,2.25789
draft_2017_eli_morgan_r8p252,2019,2,2021,2,1.23433
draft_2017_eli_morgan_r8p252,2020,3,2021,1,1.1178
draft_2017_hans_crouse_r2p66,2017,0,2021,4,3.9773
draft_2017_hans_crouse_r2p66,2018,1,2021,3,4.13346
draft_2017_hans_crouse_r2p66,2019,2,2021,2,3.31833
draft_2017_hans_crouse_r2p66,2020,3,2021,1,2.45936
draft_2017_irving_lopez_r19p574,2017,0,2023,6,4.69815
draft_2017_irving_lopez_r19p574,2018,1,2023,5,3.43672
draft_2017_irving_lopez_r19p574,2019,2,2023,4,2.90216
draft_2017_irving_lopez_r19p574,2020,3,2023,3,2.6326
draft_2017_irving_lopez_r19p574,2021,4,2023,2,2.07452
draft_2017_irving_lopez_r19p574,2022,5,2023,1,1.86202
draft_2017_jason_delay_r4p118,2017,0,2022,5,4.60982
draft_2017_jason_delay_r4p118,2018,1,2022,4,3.86253
draft_2017_jason_delay_r4p118,2019,2,2022,3,3.3586
draft_2017_jason_delay_r4p118,2020,3,2022,2,2.49194
draft_2017_jason_delay_r4p118,2021,4,2022,1,1.90957
draft_2017_keston_hiura_r1p9,2017,0,2019,2,4.39195
draft_2017_keston_hiura_r1p9,2018,1,2019,1,1.57718
draft_2017_luis_vazquez_r14p435,2017,0,2024,7,5.15887
draft_2017_luis_vazquez_r14p435,2018,1,2024,6,5.18602
draft_2017_luis_vazquez_r14p435,2019,2,2024,5,4.26817
draft_2017_luis_vazquez_r14p435,2020,3,2024,4,3.24043
draft_2017_luis_vazquez_r14p435,2021,4,2024,3,2.93385
draft_2017_luis_vazquez_r14p435,2022,5,2024,2,2.83742
draft_2017_luis_vazquez_r14p435,2023,6,2024,1,2.0958
draft_2017_mickey_mcdonald_r18p531,2017,0,2022,5,3.77
draft_2017_mickey_mcdonald_r18p531,2018,1,2022,4,3.72276
draft_2017_mickey_mcdonald_r18p531,2019,2,2022,3,2.54969
draft_2017_mickey_mcdonald_r18p531,2020,3,2022,2,2.00798
draft_2017_mickey_mcdonald_r18p531,2021,4,2022,1,1.93397
draft_2017_mj_melendez_r2p52,2017,0,2022,5,5.74749
draft_2017_mj_melendez_r2p52,2018,1,2022,4,4.41189
draft_2017_mj_melendez_r2p52,2019,2,2022,3,2.84944
draft_2017_mj_melendez_r2p52,2020,3,2022,2,1.77985
draft_2017_mj_melendez_r2p52,2021,4,2022,1,1.044
draft_2017_nick_allen_r3p81,2017,0,2022,5,5.94618
draft_2017_nick_allen_r3p81,2018,1,2022,4,3.9006
draft_2017_nick_allen_r3p81,2019,2,2022,3,2.8287
draft_2017_nick_allen_r3p81,2020,3,2022,2,2.14481
draft_2017_nick_allen_r3p81,2021,4,2022,1,1.23894
draft_2017_nick_raquet_r3p103,2017,0,2025,8,4.30928
draft_2017_nick_raquet_r3p103,2018,1,2025,7,3.07609
draft_2017_nick_raquet_r3p103,2019,2,2025,6,2.80208
draft_2017_nick_raquet_r3p103,2020,3,2025,5,2.65067
draft_2017_nick_raquet_r3p103,2021,4,2025,4,2.52807
draft_2017_nick_raquet_r3p103,2022,5,2025,3,2.95088
draft_2017_nick_raquet_r3p103,2023,6,2025,2,2.92288
draft_2017_nick_raquet_r3p103,2024,7,2025,1,1.95675
draft_2017_paul_campbell_r21p619,2017,0,2021,4,5.00022
draft_2017_paul_campbell_r21p619,2018,1,2021,3,3.66226
draft_2017_paul_campbell_r21p619,2019,2,2021,2,2.44991
draft_2017_paul_campbell_r21p619,2020,3,2021,1,2.43803
draft_2017_ricky_karcher_r13p377,2017,0,2023,6,5.3017
draft_2017_ricky_karcher_r13p377,2018,1,2023,5,5.07441
draft_2017_ricky_karcher_r13p377,2019,2,2023,4,5.08158
draft_2017_ricky_karcher_r13p377,2020,3,2023,3,4.89394
draft_2017_ricky_karcher_r13p377,2021,4,2023,2,3.32535
draft_2017_ricky_karcher_r13p377,2022,5,2023,1,1.70618
draft_2017_robert_garcia_r15p450,2017,0,2023,6,5.76136
draft_2017_robert_garcia_r15p450,2018,1,2023,5,4.05134
draft_2017_robert_garcia_r15p450,2019,2,2023,4,3.12365
draft_2017_robert_garcia_r15p450,2020,3,2023,3,3.06089
draft_2017_robert_garcia_r15p450,2021,4,2023,2,2.38401
draft_2017_robert_garcia_r15p450,2022,5,2023,1,1.83743
draft_2017_seth_romero_r1p25,2017,0,2020,3,4.34546
draft_2017_seth_romero_r1p25,2018,1,2020,2,3.31212
draft_2017_seth_romero_r1p25,2019,2,2020,1,2.81463
draft_2017_shane_baz_r1p12,2017,0,2021,4,5.47145
draft_2017_shane_baz_r1p12,2018,1,2021,3,4.36195
draft_2017_shane_baz_r1p12,2019,2,2021,2,2.70953
draft_2017_shane_baz_r1p12,2020,3,2021,1,2.02891
