snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R1,TOP_100_PROSPECT,0,10,0-10%,8.646347347583601,10.063382523973486,9.251231291893998,4,4,1.0,0.2857142857142857,3.5,False
2,R1,TOP_100_PROSPECT,10,20,10-20%,7.844176349298445,8.60250815011754,8.167472997298198,3,3,1.0,0.2857142857142857,3.5,False
2,R1,TOP_100_PROSPECT,20,30,20-30%,7.296555924298821,7.692779670104846,7.558938068599189,3,0,0.0,0.2857142857142857,0.0,False
2,R1,TOP_100_PROSPECT,30,40,30-40%,5.983966328523067,6.489310767629847,6.2436819107160355,4,2,0.5,0.2857142857142857,1.75,False
2,R1,TOP_100_PROSPECT,40,50,40-50%,4.75134504619332,5.951761885813362,5.460950624355549,4,1,0.25,0.2857142857142857,0.875,False
2,R1,TOP_100_PROSPECT,50,60,50-60%,4.218769002763356,4.692624219496454,4.494211492071089,3,0,0.0,0.2857142857142857,0.0,False
2,R1,TOP_100_PROSPECT,60,70,60-70%,3.5261630825209944,3.7612060160769873,3.6580527362541044,3,0,0.0,0.2857142857142857,0.0,False
2,R1,TOP_100_PROSPECT,70,80,70-80%,2.3876923452600605,2.694921374781367,2.5659811516656994,4,0,0.0,0.2857142857142857,0.0,False
2,R1,TOP_100_PROSPECT,80,90,80-90%,1.6018226916739888,2.269269185489717,1.8353412281201649,4,0,0.0,0.2857142857142857,0.0,False
2,R1,TOP_100_PROSPECT,90,95,90-95%,1.437189203029225,1.437189203029225,1.437189203029225,1,0,0.0,0.2857142857142857,0.0,False
2,R1,TOP_100_PROSPECT,95,99,95-99%,-0.020257644174127676,0.14928222993458126,0.0645122928802268,2,0,0.0,0.2857142857142857,0.0,False
2,R1,MLB_DEBUT,0,10,0-10%,9.11123536462446,10.063382523973486,9.536856581547537,6,6,1.0,0.5789473684210527,1.7272727272727273,False
2,R1,MLB_DEBUT,10,20,10-20%,8.646347347583601,9.056722820013936,8.790258832255414,5,5,1.0,0.5789473684210527,1.7272727272727273,False
2,R1,MLB_DEBUT,20,30,20-30%,8.226027366934275,8.629015033736243,8.465381303583037,6,6,1.0,0.5789473684210527,1.7272727272727273,False
2,R1,MLB_DEBUT,30,40,30-40%,7.844176349298445,8.22399203064256,8.059623445315072,6,4,0.6666666666666666,0.5789473684210527,1.1515151515151514,False
2,R1,MLB_DEBUT,40,50,40-50%,7.296555924298821,7.692779670104846,7.577030083309175,5,3,0.6,0.5789473684210527,1.0363636363636364,False
2,R1,MLB_DEBUT,50,60,50-60%,5.901306250904877,6.489310767629847,6.1379659632637305,6,5,0.8333333333333334,0.5789473684210527,1.4393939393939394,False
2,R1,MLB_DEBUT,60,70,60-70%,4.218769002763356,5.239389314510634,4.639538379822346,6,2,0.3333333333333333,0.5789473684210527,0.5757575757575757,False
2,R1,MLB_DEBUT,70,80,70-80%,2.694921374781367,3.7612060160769873,3.4110277778673823,6,2,0.3333333333333333,0.5789473684210527,0.5757575757575757,False
2,R1,MLB_DEBUT,80,90,80-90%,1.7758110126868414,2.6936114047923407,2.3228166860115977,5,0,0.0,0.5789473684210527,0.0,False
2,R1,MLB_DEBUT,90,95,90-95%,1.437189203029225,1.694462022630113,1.5778246391111093,3,0,0.0,0.5789473684210527,0.0,False
2,R1,MLB_DEBUT,95,99,95-99%,0.14928222993458126,1.2664844527684234,0.7078833413515023,2,0,0.0,0.5789473684210527,0.0,False
2,R1,MLB_DEBUT,99,100,99-100%,-0.020257644174127676,-0.020257644174127676,-0.020257644174127676,1,0,0.0,0.5789473684210527,0.0,False
2,R1,ESTABLISHED_MLB,0,10,0-10%,9.11123536462446,10.063382523973486,9.536856581547537,6,0,0.0,0.22807017543859648,0.0,False
2,R1,ESTABLISHED_MLB,10,20,10-20%,8.646347347583601,9.056722820013936,8.790258832255414,5,2,0.4,0.22807017543859648,1.753846153846154,False
2,R1,ESTABLISHED_MLB,20,30,20-30%,8.226027366934275,8.629015033736243,8.465381303583037,6,3,0.5,0.22807017543859648,2.1923076923076925,False
2,R1,ESTABLISHED_MLB,30,40,30-40%,7.844176349298445,8.22399203064256,8.059623445315072,6,2,0.3333333333333333,0.22807017543859648,1.4615384615384615,False
2,R1,ESTABLISHED_MLB,40,50,40-50%,7.296555924298821,7.692779670104846,7.577030083309175,5,2,0.4,0.22807017543859648,1.753846153846154,False
2,R1,ESTABLISHED_MLB,50,60,50-60%,5.901306250904877,6.489310767629847,6.1379659632637305,6,3,0.5,0.22807017543859648,2.1923076923076925,False
2,R1,ESTABLISHED_MLB,60,70,60-70%,4.218769002763356,5.239389314510634,4.639538379822346,6,1,0.16666666666666666,0.22807017543859648,0.7307692307692307,False
2,R1,ESTABLISHED_MLB,70,80,70-80%,2.694921374781367,3.7612060160769873,3.4110277778673823,6,0,0.0,0.22807017543859648,0.0,False
2,R1,ESTABLISHED_MLB,80,90,80-90%,1.7758110126868414,2.6936114047923407,2.3228166860115977,5,0,0.0,0.22807017543859648,0.0,False
2,R1,ESTABLISHED_MLB,90,95,90-95%,1.437189203029225,1.694462022630113,1.5778246391111093,3,0,0.0,0.22807017543859648,0.0,False
2,R1,ESTABLISHED_MLB,95,99,95-99%,0.14928222993458126,1.2664844527684234,0.7078833413515023,2,0,0.0,0.22807017543859648,0.0,False
2,R1,ESTABLISHED_MLB,99,100,99-100%,-0.020257644174127676,-0.020257644174127676,-0.020257644174127676,1,0,0.0,0.22807017543859648,0.0,False
2,R1,STAR_PLUS_ELITE,0,10,0-10%,9.11123536462446,10.063382523973486,9.536856581547537,6,0,0.0,0.08771929824561403,0.0,False
2,R1,STAR_PLUS_ELITE,10,20,10-20%,8.646347347583601,9.056722820013936,8.790258832255414,5,1,0.2,0.08771929824561403,2.2800000000000002,False
