snap_offset,bucket,event,pct_lo,pct_hi,label,score_lo,score_hi,score_mean,n,pos,rate,base_rate,lift,small_sample
2,R4-R10,ESTABLISHED_MLB,20,30,20-30%,1.577071870185722,3.2288154527686164,2.3825976833092257,28,1,0.03571428571428571,0.053763440860215055,0.6642857142857143,False
2,R4-R10,ESTABLISHED_MLB,30,40,30-40%,0.8134869371143236,1.5725744954902257,1.0896632751106627,28,3,0.10714285714285714,0.053763440860215055,1.9928571428571427,False
2,R4-R10,ESTABLISHED_MLB,40,50,40-50%,0.5102458887122909,0.791100759162469,0.6564180251100816,28,1,0.03571428571428571,0.053763440860215055,0.6642857142857143,False
2,R4-R10,ESTABLISHED_MLB,50,60,50-60%,0.31811821605293256,0.47229840774085474,0.3883141375063314,27,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,60,70,60-70%,0.17083996862839881,0.31225120212476193,0.24412134136967698,28,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,70,80,70-80%,0.08204943390809011,0.16656527840666746,0.12053108868550018,28,1,0.03571428571428571,0.053763440860215055,0.6642857142857143,False
2,R4-R10,ESTABLISHED_MLB,80,90,80-90%,0.03203944149760088,0.07697120379645031,0.053474758509753376,28,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,90,95,90-95%,-0.010370704408842857,0.031142476291949273,0.013218959205131752,14,1,0.07142857142857142,0.053763440860215055,1.3285714285714285,False
2,R4-R10,ESTABLISHED_MLB,95,99,95-99%,-0.07986557969258079,-0.01142215622045728,-0.04066410216106262,11,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,ESTABLISHED_MLB,99,100,99-100%,-0.11260254323907587,-0.08660328188865529,-0.10028966426091811,3,0,0.0,0.053763440860215055,0.0,False
2,R4-R10,STAR_PLUS_ELITE,0,10,0-10%,7.199955384847841,9.736054489024731,8.142480215418207,28,2,0.07142857142857142,0.010752688172043012,6.642857142857142,False
2,R4-R10,STAR_PLUS_ELITE,10,20,10-20%,3.344310719568425,7.136164020833781,4.801589209501674,28,1,0.03571428571428571,0.010752688172043012,3.321428571428571,False
2,R4-R10,STAR_PLUS_ELITE,20,30,20-30%,1.577071870185722,3.2288154527686164,2.3825976833092257,28,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,30,40,30-40%,0.8134869371143236,1.5725744954902257,1.0896632751106627,28,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,40,50,40-50%,0.5102458887122909,0.791100759162469,0.6564180251100816,28,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,50,60,50-60%,0.31811821605293256,0.47229840774085474,0.3883141375063314,27,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,60,70,60-70%,0.17083996862839881,0.31225120212476193,0.24412134136967698,28,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,70,80,70-80%,0.08204943390809011,0.16656527840666746,0.12053108868550018,28,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,80,90,80-90%,0.03203944149760088,0.07697120379645031,0.053474758509753376,28,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,90,95,90-95%,-0.010370704408842857,0.031142476291949273,0.013218959205131752,14,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,95,99,95-99%,-0.07986557969258079,-0.01142215622045728,-0.04066410216106262,11,0,0.0,0.010752688172043012,0.0,False
2,R4-R10,STAR_PLUS_ELITE,99,100,99-100%,-0.11260254323907587,-0.08660328188865529,-0.10028966426091811,3,0,0.0,0.010752688172043012,0.0,False
2,R10+,TOP_100_PROSPECT,0,10,0-10%,0.91875155535347,8.661836294111243,3.0380981093559187,118,1,0.00847457627118644,0.001702127659574468,4.978813559322034,False
2,R10+,TOP_100_PROSPECT,10,20,10-20%,0.2581186414340425,0.9116482717595285,0.47980740869355654,117,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,20,30,20-30%,0.10909117103212237,0.25667841381227874,0.17504894702426066,117,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,30,40,30-40%,0.0385730685009959,0.1078602371986346,0.06553739644492036,118,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,40,50,40-50%,0.02386978927943123,0.03854218393031525,0.03557762857099357,118,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,50,60,50-60%,0.01009206785491687,0.02326797620091209,0.013145342137230112,117,1,0.008547008547008548,0.001702127659574468,5.021367521367522,False
2,R10+,TOP_100_PROSPECT,60,70,60-70%,-0.015188425451123588,0.010082602335592356,0.0011474151113450913,117,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,70,80,70-80%,-0.04047414761786866,-0.015235894357120638,-0.02713593639889736,118,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,80,90,80-90%,-0.06661606354760835,-0.040545962937595215,-0.05222217853550669,118,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,90,95,90-95%,-0.0853497548670607,-0.06680015607472345,-0.0752304329640402,58,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,95,99,95-99%,-0.09521626808037753,-0.0855547348646527,-0.09051422140961324,47,0,0.0,0.001702127659574468,0.0,False
2,R10+,TOP_100_PROSPECT,99,100,99-100%,-0.14384160334367835,-0.09522247610630252,-0.11793134052025307,12,0,0.0,0.001702127659574468,0.0,False
2,R10+,MLB_DEBUT,0,10,0-10%,0.9190444884577507,9.845483723539123,3.1137483819676612,118,38,0.3220338983050847,0.06717687074829932,4.7938210684402485,False
2,R10+,MLB_DEBUT,10,20,10-20%,0.25852320431211223,0.91875155535347,0.48545384385526097,117,19,0.1623931623931624,0.06717687074829932,2.4173969490425185,False
2,R10+,MLB_DEBUT,20,30,20-30%,0.10909117103212237,0.2581186414340425,0.1757529274853605,118,13,0.11016949152542373,0.06717687074829932,1.6399914181506112,False
2,R10+,MLB_DEBUT,30,40,30-40%,0.03857455562193765,0.1078602371986346,0.06576786078632144,117,2,0.017094017094017096,0.06717687074829932,0.25446283674131775,False
2,R10+,MLB_DEBUT,40,50,40-50%,0.024990183966677154,0.0385730685009959,0.03570223263219328,118,2,0.01694915254237288,0.06717687074829932,0.25230637202317097,False
2,R10+,MLB_DEBUT,50,60,50-60%,0.01009206785491687,0.02386978927943123,0.013236227282503002,118,2,0.01694915254237288,0.06717687074829932,0.25230637202317097,False
2,R10+,MLB_DEBUT,60,70,60-70%,-0.015188425451123588,0.010082602335592356,0.0011474151113450913,117,0,0.0,0.06717687074829932,0.0,False
2,R10+,MLB_DEBUT,70,80,70-80%,-0.04047414761786866,-0.015235894357120638,-0.02713593639889736,118,2,0.01694915254237288,0.06717687074829932,0.25230637202317097,False
2,R10+,MLB_DEBUT,80,90,80-90%,-0.06656386509516343,-0.040545962937595215,-0.05209915387728359,117,0,0.0,0.06717687074829932,0.0,False
2,R10+,MLB_DEBUT,90,95,90-95%,-0.0853497548670607,-0.06661606354760835,-0.07508442670274475,59,0,0.0,0.06717687074829932,0.0,False
2,R10+,MLB_DEBUT,95,99,95-99%,-0.09521626808037753,-0.0855547348646527,-0.09051422140961324,47,1,0.02127659574468085,0.06717687074829932,0.3167250201992997,False
2,R10+,MLB_DEBUT,99,100,99-100%,-0.14384160334367835,-0.09522247610630252,-0.11793134052025307,12,0,0.0,0.06717687074829932,0.0,False
2,R10+,ESTABLISHED_MLB,0,10,0-10%,0.9190444884577507,9.845483723539123,3.1137483819676612,118,7,0.059322033898305086,0.007653061224489796,7.751412429378531,False
2,R10+,ESTABLISHED_MLB,10,20,10-20%,0.25852320431211223,0.91875155535347,0.48545384385526097,117,1,0.008547008547008548,0.007653061224489796,1.116809116809117,False
2,R10+,ESTABLISHED_MLB,20,30,20-30%,0.10909117103212237,0.2581186414340425,0.1757529274853605,118,1,0.00847457627118644,0.007653061224489796,1.1073446327683616,False
2,R10+,ESTABLISHED_MLB,30,40,30-40%,0.03857455562193765,0.1078602371986346,0.06576786078632144,117,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,40,50,40-50%,0.024990183966677154,0.0385730685009959,0.03570223263219328,118,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,50,60,50-60%,0.01009206785491687,0.02386978927943123,0.013236227282503002,118,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,60,70,60-70%,-0.015188425451123588,0.010082602335592356,0.0011474151113450913,117,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,70,80,70-80%,-0.04047414761786866,-0.015235894357120638,-0.02713593639889736,118,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,80,90,80-90%,-0.06656386509516343,-0.040545962937595215,-0.05209915387728359,117,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,90,95,90-95%,-0.0853497548670607,-0.06661606354760835,-0.07508442670274475,59,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,95,99,95-99%,-0.09521626808037753,-0.0855547348646527,-0.09051422140961324,47,0,0.0,0.007653061224489796,0.0,False
2,R10+,ESTABLISHED_MLB,99,100,99-100%,-0.14384160334367835,-0.09522247610630252,-0.11793134052025307,12,0,0.0,0.007653061224489796,0.0,False
2,R10+,STAR_PLUS_ELITE,0,10,0-10%,0.9190444884577507,9.845483723539123,3.1137483819676612,118,1,0.00847457627118644,0.002551020408163265,3.322033898305085,False
2,R10+,STAR_PLUS_ELITE,10,20,10-20%,0.25852320431211223,0.91875155535347,0.48545384385526097,117,1,0.008547008547008548,0.002551020408163265,3.350427350427351,False
2,R10+,STAR_PLUS_ELITE,20,30,20-30%,0.10909117103212237,0.2581186414340425,0.1757529274853605,118,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,30,40,30-40%,0.03857455562193765,0.1078602371986346,0.06576786078632144,117,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,40,50,40-50%,0.024990183966677154,0.0385730685009959,0.03570223263219328,118,1,0.00847457627118644,0.002551020408163265,3.322033898305085,False
2,R10+,STAR_PLUS_ELITE,50,60,50-60%,0.01009206785491687,0.02386978927943123,0.013236227282503002,118,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,60,70,60-70%,-0.015188425451123588,0.010082602335592356,0.0011474151113450913,117,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,70,80,70-80%,-0.04047414761786866,-0.015235894357120638,-0.02713593639889736,118,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,80,90,80-90%,-0.06656386509516343,-0.040545962937595215,-0.05209915387728359,117,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,90,95,90-95%,-0.0853497548670607,-0.06661606354760835,-0.07508442670274475,59,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,95,99,95-99%,-0.09521626808037753,-0.0855547348646527,-0.09051422140961324,47,0,0.0,0.002551020408163265,0.0,False
2,R10+,STAR_PLUS_ELITE,99,100,99-100%,-0.14384160334367835,-0.09522247610630252,-0.11793134052025307,12,0,0.0,0.002551020408163265,0.0,False
2,IFA,TOP_100_PROSPECT,0,10,0-10%,0.7114817570265262,9.605317550947511,2.569956998691844,184,6,0.03260869565217391,0.007076755579749592,4.607859531772575,False
2,IFA,TOP_100_PROSPECT,10,20,10-20%,0.16969264676999857,0.705690512957287,0.3597980832441695,183,0,0.0,0.007076755579749592,0.0,False
2,IFA,TOP_100_PROSPECT,20,30,20-30%,0.06704044484305405,0.1666398556387173,0.09636853243212275,184,2,0.010869565217391304,0.007076755579749592,1.535953177257525,False
2,IFA,TOP_100_PROSPECT,30,40,30-40%,0.05751786375421425,0.06700760420873675,0.06191501417020675,184,1,0.005434782608695652,0.007076755579749592,0.7679765886287625,False
2,IFA,TOP_100_PROSPECT,40,50,40-50%,0.036962129989910275,0.05738639086858846,0.0436134484288907,183,3,0.01639344262295082,0.007076755579749592,2.316519546027743,False
2,IFA,TOP_100_PROSPECT,50,60,50-60%,0.031195716699401133,0.0369538617247063,0.03416537357648823,184,0,0.0,0.007076755579749592,0.0,False
2,IFA,TOP_100_PROSPECT,60,70,60-70%,0.009299485095134008,0.03117592192016516,0.01606046406201806,184,0,0.0,0.007076755579749592,0.0,False
2,IFA,TOP_100_PROSPECT,70,80,70-80%,-0.015554021671232765,0.009287579793365197,-0.0030613039169349395,184,0,0.0,0.007076755579749592,0.0,False
2,IFA,TOP_100_PROSPECT,80,90,80-90%,-0.05974407503934542,-0.015653006252943302,-0.033866280519070986,183,1,0.00546448087431694,0.007076755579749592,0.7721731820092476,False
2,IFA,TOP_100_PROSPECT,90,95,90-95%,-0.09137392437562669,-0.0598879985718756,-0.0725550942349615,92,0,0.0,0.007076755579749592,0.0,False
2,IFA,TOP_100_PROSPECT,95,99,95-99%,-0.29367848222642673,-0.09208319734437248,-0.16298094110301764,74,0,0.0,0.007076755579749592,0.0,False
2,IFA,TOP_100_PROSPECT,99,100,99-100%,-1.0585580305690225,-0.30126137375689505,-0.4074717288168495,18,0,0.0,0.007076755579749592,0.0,False
2,IFA,MLB_DEBUT,0,10,0-10%,0.7542260675036618,9.70666010544464,2.953515750817158,185,72,0.3891891891891892,0.07196969696969698,5.407681365576102,False
2,IFA,MLB_DEBUT,10,20,10-20%,0.18252371810511192,0.7513099023658767,0.3878819557406526,185,21,0.11351351351351352,0.07196969696969698,1.5772403982930299,False
2,IFA,MLB_DEBUT,20,30,20-30%,0.06853041384251479,0.17922467247268487,0.10097543600544513,184,14,0.07608695652173914,0.07196969696969698,1.05720823798627,False
2,IFA,MLB_DEBUT,30,40,30-40%,0.057935464005997944,0.06835504753688085,0.06232546654752279,185,4,0.021621621621621623,0.07196969696969698,0.3004267425320057,False
2,IFA,MLB_DEBUT,40,50,40-50%,0.03721741888966615,0.05788661586622448,0.04432429786024194,185,9,0.04864864864864865,0.07196969696969698,0.6759601706970128,False
2,IFA,MLB_DEBUT,50,60,50-60%,0.03136566447655442,0.037168190929894374,0.03430611895860821,185,1,0.005405405405405406,0.07196969696969698,0.07510668563300142,False
2,IFA,MLB_DEBUT,60,70,60-70%,0.009478328526653784,0.031303045983468586,0.01649767430068431,185,2,0.010810810810810811,0.07196969696969698,0.15021337126600284,False
2,IFA,MLB_DEBUT,70,80,70-80%,-0.01517609852008256,0.009446212696659073,-0.0026571248808949397,184,5,0.02717391304347826,0.07196969696969698,0.3775743707093821,False
2,IFA,MLB_DEBUT,80,90,80-90%,-0.059597775970745726,-0.015324742335094121,-0.03342757902030759,185,3,0.016216216216216217,0.07196969696969698,0.22532005689900425,False
2,IFA,MLB_DEBUT,90,95,90-95%,-0.09137392437562669,-0.05974407503934542,-0.07241734134038498,93,1,0.010752688172043012,0.07196969696969698,0.1494057724957555,False
2,IFA,MLB_DEBUT,95,99,95-99%,-0.29367848222642673,-0.09208319734437248,-0.16298094110301764,74,1,0.013513513513513514,0.07196969696969698,0.18776671408250356,False
2,IFA,MLB_DEBUT,99,100,99-100%,-1.0585580305690225,-0.30126137375689505,-0.4074717288168495,18,0,0.0,0.07196969696969698,0.0,False
2,IFA,ESTABLISHED_MLB,0,10,0-10%,0.7542260675036618,9.70666010544464,2.953515750817158,185,16,0.08648648648648649,0.011904761904761904,7.264864864864865,False
2,IFA,ESTABLISHED_MLB,10,20,10-20%,0.18252371810511192,0.7513099023658767,0.3878819557406526,185,3,0.016216216216216217,0.011904761904761904,1.3621621621621622,False
2,IFA,ESTABLISHED_MLB,20,30,20-30%,0.06853041384251479,0.17922467247268487,0.10097543600544513,184,1,0.005434782608695652,0.011904761904761904,0.4565217391304348,False
2,IFA,ESTABLISHED_MLB,30,40,30-40%,0.057935464005997944,0.06835504753688085,0.06232546654752279,185,1,0.005405405405405406,0.011904761904761904,0.4540540540540541,False
2,IFA,ESTABLISHED_MLB,40,50,40-50%,0.03721741888966615,0.05788661586622448,0.04432429786024194,185,0,0.0,0.011904761904761904,0.0,False
2,IFA,ESTABLISHED_MLB,50,60,50-60%,0.03136566447655442,0.037168190929894374,0.03430611895860821,185,0,0.0,0.011904761904761904,0.0,False
2,IFA,ESTABLISHED_MLB,60,70,60-70%,0.009478328526653784,0.031303045983468586,0.01649767430068431,185,1,0.005405405405405406,0.011904761904761904,0.4540540540540541,False
2,IFA,ESTABLISHED_MLB,70,80,70-80%,-0.01517609852008256,0.009446212696659073,-0.0026571248808949397,184,0,0.0,0.011904761904761904,0.0,False
2,IFA,ESTABLISHED_MLB,80,90,80-90%,-0.059597775970745726,-0.015324742335094121,-0.03342757902030759,185,0,0.0,0.011904761904761904,0.0,False
2,IFA,ESTABLISHED_MLB,90,95,90-95%,-0.09137392437562669,-0.05974407503934542,-0.07241734134038498,93,0,0.0,0.011904761904761904,0.0,False
2,IFA,ESTABLISHED_MLB,95,99,95-99%,-0.29367848222642673,-0.09208319734437248,-0.16298094110301764,74,0,0.0,0.011904761904761904,0.0,False
2,IFA,ESTABLISHED_MLB,99,100,99-100%,-1.0585580305690225,-0.30126137375689505,-0.4074717288168495,18,0,0.0,0.011904761904761904,0.0,False
2,IFA,STAR_PLUS_ELITE,0,10,0-10%,0.7542260675036618,9.70666010544464,2.953515750817158,185,5,0.02702702702702703,0.003787878787878788,7.135135135135135,False
2,IFA,STAR_PLUS_ELITE,10,20,10-20%,0.18252371810511192,0.7513099023658767,0.3878819557406526,185,1,0.005405405405405406,0.003787878787878788,1.427027027027027,False
2,IFA,STAR_PLUS_ELITE,20,30,20-30%,0.06853041384251479,0.17922467247268487,0.10097543600544513,184,1,0.005434782608695652,0.003787878787878788,1.434782608695652,False
2,IFA,STAR_PLUS_ELITE,30,40,30-40%,0.057935464005997944,0.06835504753688085,0.06232546654752279,185,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,40,50,40-50%,0.03721741888966615,0.05788661586622448,0.04432429786024194,185,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,50,60,50-60%,0.03136566447655442,0.037168190929894374,0.03430611895860821,185,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,60,70,60-70%,0.009478328526653784,0.031303045983468586,0.01649767430068431,185,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,70,80,70-80%,-0.01517609852008256,0.009446212696659073,-0.0026571248808949397,184,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,80,90,80-90%,-0.059597775970745726,-0.015324742335094121,-0.03342757902030759,185,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,90,95,90-95%,-0.09137392437562669,-0.05974407503934542,-0.07241734134038498,93,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,95,99,95-99%,-0.29367848222642673,-0.09208319734437248,-0.16298094110301764,74,0,0.0,0.003787878787878788,0.0,False
2,IFA,STAR_PLUS_ELITE,99,100,99-100%,-1.0585580305690225,-0.30126137375689505,-0.4074717288168495,18,0,0.0,0.003787878787878788,0.0,False
