scorer,event,h,n,pos,base,auc,ap,brier,calib
A_raw(v2.1c),MLB_DEBUT,8,16407,2362,0.1439629426464314,0.9251248029724223,0.6991365317845789,0.07172913120682516,0.9142549693090054
A_raw(v2.1c),MLB_DEBUT,9,15013,2238,0.14907080530207154,0.9224266144814091,0.69559098839209,0.07442703846112335,0.9135974379345364
A_raw(v2.1c),MLB_DEBUT,10,13617,2100,0.1542189909671734,0.9195211013119322,0.6939935962450633,0.07709679468662699,0.913623177945379
A_raw(v2.1c),ESTABLISHED_MLB,1,23864,6,0.00025142474019443513,0.99000335317294,0.25941541931244444,0.0002316472411647645,1.622521811024285
A_raw(v2.1c),ESTABLISHED_MLB,2,23192,74,0.003190755432907899,0.9727730585503749,0.2311379597046792,0.0027718003564360756,1.0742701660746594
A_raw(v2.1c),ESTABLISHED_MLB,3,22409,238,0.010620732741309296,0.9614020927481542,0.30871971249435753,0.008622038966660651,1.0188428928052764
A_raw(v2.1c),ESTABLISHED_MLB,4,21482,446,0.020761567824224933,0.9509349549821489,0.35875933564468937,0.01594567650860932,0.9466970112853335
A_raw(v2.1c),ESTABLISHED_MLB,5,20398,640,0.03137562506128052,0.9434874481222796,0.39904656334945715,0.023033415279581203,0.9216854704541653
A_raw(v2.1c),ESTABLISHED_MLB,6,19155,793,0.04139911250326286,0.9370013500385206,0.4356625102966449,0.0294131224277665,0.8932858612390265
A_raw(v2.1c),ESTABLISHED_MLB,7,17790,895,0.05030916245081506,0.9332307498995603,0.4590759656545058,0.034874825871889316,0.8830787611640247
A_raw(v2.1c),ESTABLISHED_MLB,8,16407,948,0.05778021576156519,0.9292888661801205,0.47741461771272314,0.03925909133005032,0.8811538791853658
A_raw(v2.1c),ESTABLISHED_MLB,9,15013,962,0.0640777992406581,0.9245936358063609,0.47855319372275,0.043332228223406086,0.8803951208322661
A_raw(v2.1c),ESTABLISHED_MLB,10,13617,950,0.06976573400895938,0.9198632168959543,0.483456871720818,0.04697341777770489,0.8552613964264268
