player_id,as_of,source,overall_rank,org_rank,list_size,org_rank_1y_ago,org_rank_2y_ago,org_rank_delta_1y,org_rank_delta_2y,mlbam_id,tbc_player_id,team,matched,match_method
draft_2022_noah_schultz_r1p25,2024-01-01,ESPN,57,2,28,,,,,702273,284657,Chicago White Sox,1,mlbam
ifa_682868,2024-01-01,ESPN,90,3,28,,,,,682868,222621,Chicago White Sox,1,mlbam
ifa_700337,2024-01-01,ESPN,,4,28,,,,,700337,237050,Chicago White Sox,1,mlbam
draft_2023_jacob_gonzalez_r1p15,2024-01-01,ESPN,,5,28,,,,,694378,230771,Chicago White Sox,1,mlbam
draft_2022_jonathan_cannon_r3p101,2024-01-01,ESPN,,6,28,,,,,686563,225918,Chicago White Sox,1,mlbam
draft_2020_jake_eder_r4p104,2024-01-01,ESPN,,7,28,,,,,671109,210159,Chicago White Sox,1,mlbam
draft_2021_nick_nastrini_r4p131,2024-01-01,ESPN,,8,28,,,,,680897,220266,Chicago White Sox,1,mlbam
draft_2021_jordan_leasure_r14p432,2024-01-01,ESPN,,9,28,,,,,673929,225818,Chicago White Sox,1,mlbam
draft_2023_grant_taylor_r2p51,2024-01-01,ESPN,,10,28,,,,,691799,241614,Chicago White Sox,1,mlbam
ifa_802018,2024-01-01,ESPN,,11,28,,,,,802018,277958,Chicago White Sox,1,mlbam
ifa_672860,2024-01-01,ESPN,,12,28,,,,,672860,210559,Chicago White Sox,1,mlbam
draft_2020_zach_deloach_r2p43,2024-01-01,ESPN,,13,28,,,,,676113,213873,Chicago White Sox,1,mlbam
draft_2022_peyton_pallette_r2p62,2024-01-01,ESPN,,14,28,,,,,688883,226686,Chicago White Sox,1,mlbam
draft_2023_george_wolkow_r7p209,2024-01-01,ESPN,,15,28,,,,,805804,315588,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2024-01-01,ESPN,,16,28,,,,,679563,217178,Chicago White Sox,1,mlbam
draft_2021_ky_bush_r2p45,2024-01-01,ESPN,,17,28,,,,,681066,215991,Chicago White Sox,1,mlbam
draft_2016_alex_speas_r2p63,2024-01-01,ESPN,,18,28,,,,,666208,203949,Chicago White Sox,1,mlbam
draft_2023_seth_keener_r3p84,2024-01-01,ESPN,,19,28,,,,,803143,230536,Chicago White Sox,1,mlbam
draft_2022_jacob_burke_r11p341,2024-01-01,ESPN,,20,28,,,,,804240,225039,Chicago White Sox,1,mlbam
ifa_699059,2024-01-01,ESPN,,21,28,,,,,699059,232343,Chicago White Sox,1,mlbam
draft_2023_calvin_harris_r4p116,2024-01-01,ESPN,,22,28,,,,,691941,230774,Chicago White Sox,1,mlbam
ifa_808684,2024-01-01,ESPN,,23,28,,,,,808684,292987,Chicago White Sox,1,mlbam
draft_2020_shane_drohan_r5p148,2024-01-01,ESPN,,24,28,,,,,675660,210032,Chicago White Sox,1,mlbam
ifa_703070,2024-01-01,ESPN,,25,28,,,,,703070,238376,Chicago White Sox,1,mlbam
draft_2021_tanner_mcdougal_r5p155,2024-01-01,ESPN,,26,28,,,,,701780,237232,Chicago White Sox,1,mlbam
draft_2022_eric_adler_r6p191,2024-01-01,ESPN,,27,28,,,,,688328,226085,Chicago White Sox,1,mlbam
draft_2021_sean_burke_r3p94,2024-01-01,ESPN,,28,28,,,,,680732,220211,Chicago White Sox,1,mlbam
draft_2021_colson_montgomery_r1p22,2024-01-01,MLB Pipeline,9,1,30,1,1,0,0,695657,233221,Chicago White Sox,1,mlbam
draft_2022_noah_schultz_r1p25,2024-01-01,MLB Pipeline,50,2,30,3,,1,,702273,284657,Chicago White Sox,1,mlbam
ifa_682868,2024-01-01,MLB Pipeline,,3,30,5,9,2,6,682868,222621,Chicago White Sox,1,mlbam
ifa_700337,2024-01-01,MLB Pipeline,,4,30,,,,,700337,237050,Chicago White Sox,1,mlbam
draft_2023_jacob_gonzalez_r1p15,2024-01-01,MLB Pipeline,,5,30,,,,,694378,230771,Chicago White Sox,1,mlbam
draft_2021_nick_nastrini_r4p131,2024-01-01,MLB Pipeline,,6,30,,,,,680897,220266,Chicago White Sox,1,mlbam
draft_2020_jake_eder_r4p104,2024-01-01,MLB Pipeline,,7,30,,,,,671109,210159,Chicago White Sox,1,mlbam
draft_2022_jonathan_cannon_r3p101,2024-01-01,MLB Pipeline,,8,30,11,,3,,686563,225918,Chicago White Sox,1,mlbam
draft_2022_peyton_pallette_r2p62,2024-01-01,MLB Pipeline,,9,30,8,,-1,,688883,226686,Chicago White Sox,1,mlbam
draft_2023_grant_taylor_r2p51,2024-01-01,MLB Pipeline,,10,30,,,,,691799,241614,Chicago White Sox,1,mlbam
draft_2023_george_wolkow_r7p209,2024-01-01,MLB Pipeline,,11,30,,,,,805804,315588,Chicago White Sox,1,mlbam
draft_2023_seth_keener_r3p84,2024-01-01,MLB Pipeline,,12,30,,,,,803143,230536,Chicago White Sox,1,mlbam
draft_2019_dominic_fletcher_r2p75,2024-01-01,MLB Pipeline,,13,30,,,,,666150,207887,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2024-01-01,MLB Pipeline,,14,30,7,3,-7,-11,679563,217178,Chicago White Sox,1,mlbam
draft_2021_jordan_leasure_r14p432,2024-01-01,MLB Pipeline,,15,30,,,,,673929,225818,Chicago White Sox,1,mlbam
ifa_672860,2024-01-01,MLB Pipeline,,16,30,,,,,672860,210559,Chicago White Sox,1,mlbam
draft_2021_ky_bush_r2p45,2024-01-01,MLB Pipeline,,17,30,,,,,681066,215991,Chicago White Sox,1,mlbam
draft_2021_tanner_mcdougal_r5p155,2024-01-01,MLB Pipeline,,18,30,19,19,1,1,701780,237232,Chicago White Sox,1,mlbam
draft_2022_mason_adams_r13p401,2024-01-01,MLB Pipeline,,19,30,,,,,690279,230135,Chicago White Sox,1,mlbam
draft_2021_sean_burke_r3p94,2024-01-01,MLB Pipeline,,20,30,9,13,-11,-7,680732,220211,Chicago White Sox,1,mlbam
ifa_802018,2024-01-01,MLB Pipeline,,21,30,20,,-1,,802018,277958,Chicago White Sox,1,mlbam
ifa_808684,2024-01-01,MLB Pipeline,,22,30,,,,,808684,292987,Chicago White Sox,1,mlbam
ifa_672620,2024-01-01,MLB Pipeline,,23,30,,,,,672620,210814,Chicago White Sox,1,mlbam
draft_2022_brooks_baldwin_r12p371,2024-01-01,MLB Pipeline,,24,30,,,,,681460,220117,Chicago White Sox,1,mlbam
ifa_691442,2024-01-01,MLB Pipeline,,25,30,24,,-1,,691442,237054,Chicago White Sox,1,mlbam
ifa_683636,2024-01-01,MLB Pipeline,,26,30,,,,,683636,222662,Chicago White Sox,1,mlbam
draft_2020_shane_drohan_r5p148,2024-01-01,MLB Pipeline,,27,30,,,,,675660,210032,Chicago White Sox,1,mlbam
draft_2016_alex_speas_r2p63,2024-01-01,MLB Pipeline,,28,30,,,,,666208,203949,Chicago White Sox,1,mlbam
draft_2020_zach_deloach_r2p43,2024-01-01,MLB Pipeline,,29,30,,,,,676113,213873,Chicago White Sox,1,mlbam
draft_2022_jacob_burke_r11p341,2024-01-01,MLB Pipeline,,30,30,,,,,804240,225039,Chicago White Sox,1,mlbam
draft_2021_colson_montgomery_r1p22,2023-01-01,Baseball America,39,1,30,1,,0,,695657,233221,Chicago White Sox,1,mlbam
ifa_693049,2023-01-01,Baseball America,89,2,30,,,,,693049,224168,Chicago White Sox,1,mlbam
ifa_682868,2023-01-01,Baseball America,,3,30,11,14,8,11,682868,222621,Chicago White Sox,1,mlbam
draft_2022_noah_schultz_r1p25,2023-01-01,Baseball America,,4,30,,,,,702273,284657,Chicago White Sox,1,mlbam
draft_2021_sean_burke_r3p94,2023-01-01,Baseball America,,5,30,9,,4,,680732,220211,Chicago White Sox,1,mlbam
ifa_691441,2023-01-01,Baseball America,,6,30,20,,14,,691441,237092,Chicago White Sox,1,mlbam
draft_2022_peyton_pallette_r2p62,2023-01-01,Baseball America,,7,30,,,,,688883,226686,Chicago White Sox,1,mlbam
ifa_694195,2023-01-01,Baseball America,,8,30,3,,-5,,694195,233437,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2023-01-01,Baseball America,,9,30,5,26,-4,17,679563,217178,Chicago White Sox,1,mlbam
ifa_672820,2023-01-01,Baseball America,,10,30,17,,7,,672820,210315,Chicago White Sox,1,mlbam
draft_2022_jonathan_cannon_r3p101,2023-01-01,Baseball America,,11,30,,,,,686563,225918,Chicago White Sox,1,mlbam
draft_2019_matthew_thompson_r2p45,2023-01-01,Baseball America,,12,30,10,6,-2,-6,683010,222149,Chicago White Sox,1,mlbam
ifa_702030,2023-01-01,Baseball America,,13,30,,,,,702030,224987,Chicago White Sox,1,mlbam
draft_2020_jared_kelley_r2p47,2023-01-01,Baseball America,,14,30,8,5,-6,-9,691721,225806,Chicago White Sox,1,mlbam
draft_2021_tanner_mcdougal_r5p155,2023-01-01,Baseball America,,15,30,19,,4,,701780,237232,Chicago White Sox,1,mlbam
ifa_673461,2023-01-01,Baseball America,,16,30,2,,-14,,673461,232131,Chicago White Sox,1,mlbam
ifa_691442,2023-01-01,Baseball America,,17,30,29,,12,,691442,237054,Chicago White Sox,1,mlbam
draft_2021_wes_kath_r2p57,2023-01-01,Baseball America,,18,30,4,,-14,,695770,233209,Chicago White Sox,1,mlbam
draft_2022_jordan_sprinkle_r4p131,2023-01-01,Baseball America,,19,30,,,,,688394,226586,Chicago White Sox,1,mlbam
ifa_672635,2023-01-01,Baseball America,,20,30,23,,3,,672635,210943,Chicago White Sox,1,mlbam
draft_2018_jonathan_stiever_r5p138,2023-01-01,Baseball America,,21,30,13,7,-8,-14,680692,203284,Chicago White Sox,1,mlbam
ifa_802018,2023-01-01,Baseball America,,22,30,,,,,802018,277958,Chicago White Sox,1,mlbam
ifa_691503,2023-01-01,Baseball America,,23,30,16,25,-7,2,691503,223960,Chicago White Sox,1,mlbam
draft_2021_terrell_tatum_r16p485,2023-01-01,Baseball America,,24,30,,,,,695299,213939,Chicago White Sox,1,mlbam
ifa_703184,2023-01-01,Baseball America,,25,30,,,,,703184,244207,Chicago White Sox,1,mlbam
ifa_703070,2023-01-01,Baseball America,,26,30,,,,,703070,238376,Chicago White Sox,1,mlbam
draft_2022_tyler_schweitzer_r5p161,2023-01-01,Baseball America,,27,30,,,,,805326,224650,Chicago White Sox,1,mlbam
draft_2019_andrew_dalquist_r3p81,2023-01-01,Baseball America,,28,30,6,8,-22,-20,686643,222160,Chicago White Sox,1,mlbam
draft_2021_adam_hackenberg_r18p545,2023-01-01,Baseball America,,29,30,30,,1,,680753,216038,Chicago White Sox,1,mlbam
draft_2022_eric_adler_r6p191,2023-01-01,Baseball America,,30,30,,,,,688328,226085,Chicago White Sox,1,mlbam
draft_2021_colson_montgomery_r1p22,2023-01-01,MLB Pipeline,38,1,30,1,,0,,695657,233221,Chicago White Sox,1,mlbam
ifa_693049,2023-01-01,MLB Pipeline,85,2,30,2,,0,,693049,224168,Chicago White Sox,1,mlbam
draft_2022_noah_schultz_r1p25,2023-01-01,MLB Pipeline,,3,30,,,,,702273,284657,Chicago White Sox,1,mlbam
ifa_672820,2023-01-01,MLB Pipeline,,4,30,22,29,18,25,672820,210315,Chicago White Sox,1,mlbam
ifa_682868,2023-01-01,MLB Pipeline,,5,30,9,17,4,12,682868,222621,Chicago White Sox,1,mlbam
ifa_694195,2023-01-01,MLB Pipeline,,6,30,5,11,-1,5,694195,233437,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2023-01-01,MLB Pipeline,,7,30,3,19,-4,12,679563,217178,Chicago White Sox,1,mlbam
draft_2022_peyton_pallette_r2p62,2023-01-01,MLB Pipeline,,8,30,,,,,688883,226686,Chicago White Sox,1,mlbam
draft_2021_sean_burke_r3p94,2023-01-01,MLB Pipeline,,9,30,13,,4,,680732,220211,Chicago White Sox,1,mlbam
ifa_691441,2023-01-01,MLB Pipeline,,10,30,,,,,691441,237092,Chicago White Sox,1,mlbam
draft_2022_jonathan_cannon_r3p101,2023-01-01,MLB Pipeline,,11,30,,,,,686563,225918,Chicago White Sox,1,mlbam
ifa_673461,2023-01-01,MLB Pipeline,,12,30,4,6,-8,-6,673461,232131,Chicago White Sox,1,mlbam
draft_2020_jared_kelley_r2p47,2023-01-01,MLB Pipeline,,13,30,10,5,-3,-8,691721,225806,Chicago White Sox,1,mlbam
draft_2021_wes_kath_r2p57,2023-01-01,MLB Pipeline,,14,30,6,,-8,,695770,233209,Chicago White Sox,1,mlbam
draft_2019_matthew_thompson_r2p45,2023-01-01,MLB Pipeline,,15,30,11,7,-4,-8,683010,222149,Chicago White Sox,1,mlbam
draft_2022_jordan_sprinkle_r4p131,2023-01-01,MLB Pipeline,,16,30,,,,,688394,226586,Chicago White Sox,1,mlbam
draft_2022_tyler_schweitzer_r5p161,2023-01-01,MLB Pipeline,,17,30,,,,,805326,224650,Chicago White Sox,1,mlbam
ifa_702030,2023-01-01,MLB Pipeline,,18,30,,,,,702030,224987,Chicago White Sox,1,mlbam
draft_2021_tanner_mcdougal_r5p155,2023-01-01,MLB Pipeline,,19,30,19,,0,,701780,237232,Chicago White Sox,1,mlbam
ifa_802018,2023-01-01,MLB Pipeline,,20,30,,,,,802018,277958,Chicago White Sox,1,mlbam
draft_2019_nick_avila_r26p776,2023-01-01,MLB Pipeline,,21,30,,,,,687014,220549,Chicago White Sox,1,mlbam
ifa_672635,2023-01-01,MLB Pipeline,,22,30,24,,2,,672635,210943,Chicago White Sox,1,mlbam
ifa_666619,2023-01-01,MLB Pipeline,,23,30,,,,,666619,208565,Chicago White Sox,1,mlbam
ifa_691442,2023-01-01,MLB Pipeline,,24,30,,,,,691442,237054,Chicago White Sox,1,mlbam
draft_2018_franklin_german_r4p127,2023-01-01,MLB Pipeline,,25,30,,,,,681464,201033,Chicago White Sox,1,mlbam
ifa_703070,2023-01-01,MLB Pipeline,,26,30,,,,,703070,238376,Chicago White Sox,1,mlbam
ifa_691503,2023-01-01,MLB Pipeline,,27,30,15,23,-12,-4,691503,223960,Chicago White Sox,1,mlbam
draft_2019_andrew_dalquist_r3p81,2023-01-01,MLB Pipeline,,28,30,12,9,-16,-19,686643,222160,Chicago White Sox,1,mlbam
,2023-01-01,MLB Pipeline,,29,30,,,,,656024,190178,Chicago White Sox,0,
draft_2021_adam_hackenberg_r18p545,2023-01-01,MLB Pipeline,,30,30,,,,,680753,216038,Chicago White Sox,1,mlbam
draft_2021_colson_montgomery_r1p22,2022-01-01,Baseball America,,1,30,,,,,695657,233221,Chicago White Sox,1,mlbam
ifa_673461,2022-01-01,Baseball America,,2,30,,,,,673461,232131,Chicago White Sox,1,mlbam
ifa_694195,2022-01-01,Baseball America,,3,30,,,,,694195,233437,Chicago White Sox,1,mlbam
draft_2021_wes_kath_r2p57,2022-01-01,Baseball America,,4,30,,,,,695770,233209,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2022-01-01,Baseball America,,5,30,26,28,21,23,679563,217178,Chicago White Sox,1,mlbam
draft_2019_andrew_dalquist_r3p81,2022-01-01,Baseball America,,6,30,8,7,2,1,686643,222160,Chicago White Sox,1,mlbam
draft_2017_jake_burger_r1p11,2022-01-01,Baseball America,,7,30,17,,10,,669394,194659,Chicago White Sox,1,mlbam
draft_2020_jared_kelley_r2p47,2022-01-01,Baseball America,,8,30,5,,-3,,691721,225806,Chicago White Sox,1,mlbam
draft_2021_sean_burke_r3p94,2022-01-01,Baseball America,,9,30,,,,,680732,220211,Chicago White Sox,1,mlbam
draft_2019_matthew_thompson_r2p45,2022-01-01,Baseball America,,10,30,6,5,-4,-5,683010,222149,Chicago White Sox,1,mlbam
ifa_682868,2022-01-01,Baseball America,,11,30,14,21,3,10,682868,222621,Chicago White Sox,1,mlbam
draft_2016_jimmy_lambert_r5p146,2022-01-01,Baseball America,,12,30,13,12,1,0,669424,185161,Chicago White Sox,1,mlbam
draft_2018_jonathan_stiever_r5p138,2022-01-01,Baseball America,,13,30,7,6,-6,-7,680692,203284,Chicago White Sox,1,mlbam
draft_2018_jason_bilous_r13p378,2022-01-01,Baseball America,,14,30,,,,,663467,197550,Chicago White Sox,1,mlbam
draft_2018_romy_gonzalez_r18p528,2022-01-01,Baseball America,,15,30,,,,,663853,202858,Chicago White Sox,1,mlbam
ifa_691503,2022-01-01,Baseball America,,16,30,25,18,9,2,691503,223960,Chicago White Sox,1,mlbam
ifa_672820,2022-01-01,Baseball America,,17,30,,,,,672820,210315,Chicago White Sox,1,mlbam
ifa_650520,2022-01-01,Baseball America,,18,30,16,11,-2,-7,650520,188436,Chicago White Sox,1,mlbam
draft_2021_tanner_mcdougal_r5p155,2022-01-01,Baseball America,,19,30,,,,,701780,237232,Chicago White Sox,1,mlbam
ifa_691441,2022-01-01,Baseball America,,20,30,,,,,691441,237092,Chicago White Sox,1,mlbam
draft_2016_blake_rutherford_r1p18,2022-01-01,Baseball America,,21,30,12,9,-9,-12,666164,203932,Chicago White Sox,1,mlbam
draft_2019_caleb_freeman_r15p440,2022-01-01,Baseball America,,22,30,29,,7,,673965,206580,Chicago White Sox,1,mlbam
ifa_672635,2022-01-01,Baseball America,,23,30,,20,,-3,672635,210943,Chicago White Sox,1,mlbam
ifa_684712,2022-01-01,Baseball America,,24,30,,,,,684712,223958,Chicago White Sox,1,mlbam
ifa_681185,2022-01-01,Baseball America,,25,30,,,,,681185,217251,Chicago White Sox,1,mlbam
draft_2018_bennett_sousa_r10p288,2022-01-01,Baseball America,,26,30,,,,,656986,196306,Chicago White Sox,1,mlbam
draft_2021_brooks_gosswein_r4p124,2022-01-01,Baseball America,,27,30,,,,,694747,213547,Chicago White Sox,1,mlbam
draft_2021_gil_luna_r9p275,2022-01-01,Baseball America,,28,30,,,,,669431,214819,Chicago White Sox,1,mlbam
ifa_691442,2022-01-01,Baseball America,,29,30,,,,,691442,237054,Chicago White Sox,1,mlbam
draft_2021_adam_hackenberg_r18p545,2022-01-01,Baseball America,,30,30,,,,,680753,216038,Chicago White Sox,1,mlbam
draft_2021_colson_montgomery_r1p22,2022-01-01,MLB Pipeline,,1,30,,,,,695657,233221,Chicago White Sox,1,mlbam
ifa_693049,2022-01-01,MLB Pipeline,,2,30,,,,,693049,224168,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2022-01-01,MLB Pipeline,,3,30,19,,16,,679563,217178,Chicago White Sox,1,mlbam
ifa_673461,2022-01-01,MLB Pipeline,,4,30,6,,2,,673461,232131,Chicago White Sox,1,mlbam
ifa_694195,2022-01-01,MLB Pipeline,,5,30,11,,6,,694195,233437,Chicago White Sox,1,mlbam
draft_2021_wes_kath_r2p57,2022-01-01,MLB Pipeline,,6,30,,,,,695770,233209,Chicago White Sox,1,mlbam
draft_2017_jake_burger_r1p11,2022-01-01,MLB Pipeline,,7,30,16,15,9,8,669394,194659,Chicago White Sox,1,mlbam
draft_2018_romy_gonzalez_r18p528,2022-01-01,MLB Pipeline,,8,30,,,,,663853,202858,Chicago White Sox,1,mlbam
ifa_682868,2022-01-01,MLB Pipeline,,9,30,17,,8,,682868,222621,Chicago White Sox,1,mlbam
draft_2020_jared_kelley_r2p47,2022-01-01,MLB Pipeline,,10,30,5,,-5,,691721,225806,Chicago White Sox,1,mlbam
draft_2019_matthew_thompson_r2p45,2022-01-01,MLB Pipeline,,11,30,7,7,-4,-4,683010,222149,Chicago White Sox,1,mlbam
draft_2019_andrew_dalquist_r3p81,2022-01-01,MLB Pipeline,,12,30,9,12,-3,0,686643,222160,Chicago White Sox,1,mlbam
draft_2021_sean_burke_r3p94,2022-01-01,MLB Pipeline,,13,30,,,,,680732,220211,Chicago White Sox,1,mlbam
ifa_650520,2022-01-01,MLB Pipeline,,14,30,10,8,-4,-6,650520,188436,Chicago White Sox,1,mlbam
ifa_691503,2022-01-01,MLB Pipeline,,15,30,23,22,8,7,691503,223960,Chicago White Sox,1,mlbam
draft_2016_jimmy_lambert_r5p146,2022-01-01,MLB Pipeline,,16,30,20,16,4,0,669424,185161,Chicago White Sox,1,mlbam
draft_2018_jason_bilous_r13p378,2022-01-01,MLB Pipeline,,17,30,,,,,663467,197550,Chicago White Sox,1,mlbam
draft_2018_jonathan_stiever_r5p138,2022-01-01,MLB Pipeline,,18,30,8,5,-10,-13,680692,203284,Chicago White Sox,1,mlbam
draft_2021_tanner_mcdougal_r5p155,2022-01-01,MLB Pipeline,,19,30,,,,,701780,237232,Chicago White Sox,1,mlbam
ifa_644429,2022-01-01,MLB Pipeline,,20,30,,,,,644429,190308,Chicago White Sox,1,mlbam
draft_2019_caleb_freeman_r15p440,2022-01-01,MLB Pipeline,,21,30,26,,5,,673965,206580,Chicago White Sox,1,mlbam
ifa_672820,2022-01-01,MLB Pipeline,,22,30,29,30,7,8,672820,210315,Chicago White Sox,1,mlbam
ifa_684712,2022-01-01,MLB Pipeline,,23,30,,,,,684712,223958,Chicago White Sox,1,mlbam
ifa_672635,2022-01-01,MLB Pipeline,,24,30,,,,,672635,210943,Chicago White Sox,1,mlbam
draft_2018_bennett_sousa_r10p288,2022-01-01,MLB Pipeline,,25,30,,,,,656986,196306,Chicago White Sox,1,mlbam
ifa_667339,2022-01-01,MLB Pipeline,,26,30,,,,,667339,208673,Chicago White Sox,1,mlbam
draft_2019_mckinley_moore_r14p410,2022-01-01,MLB Pipeline,,27,30,,,,,686842,208107,Chicago White Sox,1,mlbam
ifa_642496,2022-01-01,MLB Pipeline,,28,30,,,,,642496,183144,Chicago White Sox,1,mlbam
draft_2017_kade_mcclure_r6p177,2022-01-01,MLB Pipeline,,29,30,,,,,656701,194309,Chicago White Sox,1,mlbam
draft_2019_misael_gonzalez_acosta_r12p350,2022-01-01,MLB Pipeline,,30,30,,,,,687113,222205,Chicago White Sox,1,mlbam
draft_2019_andrew_vaughn_r1p3,2021-01-01,Baseball America,21,1,30,2,,1,,683734,207160,Chicago White Sox,1,mlbam
draft_2014_michael_kopech_r1p33,2021-01-01,Baseball America,24,2,30,3,2,1,0,656629,187788,Chicago White Sox,1,mlbam
draft_2018_nick_madrigal_r1p4,2021-01-01,Baseball America,40,3,30,4,4,1,1,663611,197502,Chicago White Sox,1,mlbam
draft_2020_garrett_crochet_r1p11,2021-01-01,Baseball America,74,4,30,,,,,676979,210153,Chicago White Sox,1,mlbam
draft_2020_jared_kelley_r2p47,2021-01-01,Baseball America,,5,30,,,,,691721,225806,Chicago White Sox,1,mlbam
draft_2019_matthew_thompson_r2p45,2021-01-01,Baseball America,,6,30,5,,-1,,683010,222149,Chicago White Sox,1,mlbam
draft_2018_jonathan_stiever_r5p138,2021-01-01,Baseball America,,7,30,6,,-1,,680692,203284,Chicago White Sox,1,mlbam
draft_2019_andrew_dalquist_r3p81,2021-01-01,Baseball America,,8,30,7,,-1,,686643,222160,Chicago White Sox,1,mlbam
draft_2018_luis_gonzalez_r8p245,2021-01-01,Baseball America,,9,30,10,9,1,0,670768,194793,Chicago White Sox,1,mlbam
draft_2017_gavin_sheets_r2p49,2021-01-01,Baseball America,,10,30,14,14,4,4,657757,188218,Chicago White Sox,1,mlbam
draft_2018_codi_heuer_r6p168,2021-01-01,Baseball America,,11,30,26,,15,,676051,202248,Chicago White Sox,1,mlbam
draft_2016_blake_rutherford_r1p18,2021-01-01,Baseball America,,12,30,9,8,-3,-4,666164,203932,Chicago White Sox,1,mlbam
draft_2016_jimmy_lambert_r5p146,2021-01-01,Baseball America,,13,30,12,,-1,,669424,185161,Chicago White Sox,1,mlbam
ifa_682868,2021-01-01,Baseball America,,14,30,21,,7,,682868,222621,Chicago White Sox,1,mlbam
draft_2016_matt_foster_r20p596,2021-01-01,Baseball America,,15,30,,,,,641582,181142,Chicago White Sox,1,mlbam
ifa_650520,2021-01-01,Baseball America,,16,30,11,6,-5,-10,650520,188436,Chicago White Sox,1,mlbam
draft_2017_jake_burger_r1p11,2021-01-01,Baseball America,,17,30,,23,,6,669394,194659,Chicago White Sox,1,mlbam
draft_2017_kade_mcclure_r6p177,2021-01-01,Baseball America,,18,30,,,,,656701,194309,Chicago White Sox,1,mlbam
draft_2018_bryce_bush_r33p978,2021-01-01,Baseball America,,19,30,13,21,-6,2,675789,215912,Chicago White Sox,1,mlbam
draft_2019_james_beard_r4p110,2021-01-01,Baseball America,,20,30,19,,-1,,686808,222172,Chicago White Sox,1,mlbam
draft_2018_caberea_weaver_r7p198,2021-01-01,Baseball America,,21,30,,25,,4,669015,215961,Chicago White Sox,1,mlbam
draft_2019_damon_gladney_r16p470,2021-01-01,Baseball America,,22,30,24,,2,,687554,222230,Chicago White Sox,1,mlbam
draft_2020_bailey_horn_r5p142,2021-01-01,Baseball America,,23,30,,,,,690544,219965,Chicago White Sox,1,mlbam
ifa_686397,2021-01-01,Baseball America,,24,30,22,,-2,,686397,223423,Chicago White Sox,1,mlbam
ifa_691503,2021-01-01,Baseball America,,25,30,18,,-7,,691503,223960,Chicago White Sox,1,mlbam
draft_2019_jose_rodriguez_r20p594,2021-01-01,Baseball America,,26,30,28,,2,,679563,217178,Chicago White Sox,1,mlbam
draft_2016_zack_collins_r1p10,2021-01-01,Baseball America,,27,30,15,12,-12,-15,641470,180617,Chicago White Sox,1,mlbam
,2021-01-01,Baseball America,,28,30,,29,,1,656592,195623,Chicago White Sox,0,
draft_2019_caleb_freeman_r15p440,2021-01-01,Baseball America,,29,30,,,,,673965,206580,Chicago White Sox,1,mlbam
draft_2019_chase_krogman_r34p1010,2021-01-01,Baseball America,,30,30,,,,,687544,222338,Chicago White Sox,1,mlbam
draft_2019_andrew_vaughn_r1p3,2021-01-01,MLB Pipeline,14,1,30,2,,1,,683734,207160,Chicago White Sox,1,mlbam
draft_2014_michael_kopech_r1p33,2021-01-01,MLB Pipeline,39,2,30,3,2,1,0,656629,187788,Chicago White Sox,1,mlbam
draft_2018_nick_madrigal_r1p4,2021-01-01,MLB Pipeline,40,3,30,4,5,1,2,663611,197502,Chicago White Sox,1,mlbam
draft_2020_garrett_crochet_r1p11,2021-01-01,MLB Pipeline,56,4,30,,,,,676979,210153,Chicago White Sox,1,mlbam
draft_2020_jared_kelley_r2p47,2021-01-01,MLB Pipeline,,5,30,,,,,691721,225806,Chicago White Sox,1,mlbam
ifa_673461,2021-01-01,MLB Pipeline,,6,30,,,,,673461,232131,Chicago White Sox,1,mlbam
draft_2019_matthew_thompson_r2p45,2021-01-01,MLB Pipeline,,7,30,7,,0,,683010,222149,Chicago White Sox,1,mlbam
