key_fangraphs,key_mlbam,name_first,name_last
-1,805999,A. J.,Ewing
15490,642211,Justin,Williams
1003487,113553,Bill,Dreesen
-1,818715,Wade,Johnston
1011515,121768,Walter,Schaller
1003004,113068,Harry,Daubert
3299,501822,Chris,Hatcher
1013407,123702,Joe,Verbanic
7645,460092,Chris,Leroux
-1,823823,Lauren,Wiser
3397,471822,Jumbo,Díaz
-1,-1,Happy,Chandler
-1,817728,Diamond,Pipkins
1002390,150016,Ivanon,Coffie
-1,819046,Ramón,Hernández
1868,430635,Mike,Johnston
1005446,115552,Hub,Hart
1006643,116785,Jeff,Juden
2172,430591,Héctor,Giménez
1007442,203719,George,LeClair
1004550,114636,Ford,Garrison
1005055,115154,Art,Griggs
1005177,115282,Irv,Hach
1009632,119837,Fred,Norman
1006691,116832,John,Kane
15808,608422,José,Godoy
-1,-1,Arthur,O'Connor
1002846,112909,Mike,Cubbage
-1,820433,Lefty,Bowers
1011281,121530,Nap,Rucker
1008410,118602,Barry,McCormick
1078,133420,Charles,Gipson
31508,702674,Caden,Dana
-1,819908,Harry,Cunningham
791,408252,Brandon,Phillips
1011110,121362,Rick,Rodriguez
-1,-1,Hank,Schwarz
192,115415,Chris,Haney
4259,456696,David,Hernandez
1009032,119227,Kid,Mohler
1013006,123281,Frank,Thompson
1760,425496,Cody,Ross
1012213,122464,Vinnie,Smith
1009766,119974,Dan,O'Leary
23552,676882,Chandler,Seagle
1000657,110674,Del,Bates
-1,820412,Provine,Bradley
851,136585,Jay,Tessmer
-1,817861,Harrison,Parker
-1,820265,Tex,Burnett
1002213,112273,Joe,Christopher
1011188,121440,Charlie,Root
1009976,120189,Mike,Palm
1006869,117016,Russ,Kerns
1000596,110613,Jimmy,Barrett
1014306,124630,Ren,Wylie
1002465,112519,Bob,Collins
1004140,114222,Jack,Flater
-1,816463,George,Wright
-1,820180,Matt,Carlisle
1009397,119587,Red,Murray
1006332,344924,Thomas,Jacquez
1013178,123460,Mike,Tresh
1012699,122953,John,Sullivan
27471,676113,Zach,DeLoach
1725,429421,Colin,Porter
1005108,115211,Ken,Grundt
1010087,120315,Roger,Pavlik
1926,430668,Scott,Hairston
1008895,119072,Elmer,Miller
1426,123756,Ed,Vosberg
1013448,123748,Bill,Voiselle
1004224,114306,Ted,Ford
-1,818520,Buck,Leonard
-1,819356,Joe,Gomes
1004796,114884,Ed,Goebel
1010499,120732,Jim,Powers
1005213,115318,Jim,Haislip
-1,818771,Buster,Johnson
5188,457122,Rocky,Cherry
1002734,112792,Sam,Crane
1014296,124613,Taffy,Wright
7158,458913,Eric,Young
14288,572703,Luke,Bard
92,115391,Chris,Hammond
1006232,116361,Bert,Husting
23698,677595,Ronny,Mauricio
-1,702281,Robby,Snelling
1010404,120635,Bud,Podbielan
1005121,115225,Whitey,Guese
1006539,116671,Chris,Jones
-1,-1,William,Medart
4779,542642,Rymer,Liriano
1003677,133228,Brian,Edmondson
15100,621294,Ben,Heller
-1,819542,John,Fifer
1009071,119266,Jeff,Montgomery
1013040,123316,Otis,Thornton
1714,150041,Phil,Norton
1004905,114999,Larry,Gowell
15688,622703,Ronald,Herrera
1003129,113189,Steve,Decker
1009154,119344,Sam,Moran
871,113026,Jeff,D'Amico
1006390,116524,Joe,Jenkins
-1,-1,Ed,Tighe
1000906,110935,Joe,Berry
17452,642350,José,Siri
-1,818982,Stamps,Holly
1920,430886,Brian,Dallimore
14457,543045,Adam,Conley
1007157,117310,Jim,Kremmel
1006068,116194,Steve,Hovley
16687,657209,Dean,Deetz
-1,820594,Bill,Barnes
15958,641513,Travis,Demeritte
19665,657140,Kyle,Wright
1012588,209063,Chris,Stowers
-1,818421,Kid,Lowe
-1,684900,Sarah,Patti
1013692,123999,Roy,Weatherly
1012826,123092,El,Tappe
-1,820002,Cornelius,Cook
-1,819505,Bill,Force
-1,818914,Tom,Hunter
1003583,113651,Mike,Durant
505,124693,Dmitri,Young
1010950,121193,Steve,Ridzik
29615,679775,Kyle,Backhus
1004567,114651,Milt,Gaston
-1,816644,Charlie,Whitlock
1004165,114248,Curt,Flood
1012400,122658,Lee,Stange
1009755,119963,Kirt,Ojala
1002930,112995,Sam,Dailey
1009785,119997,Al,Olmsted
857,124288,Bernie,Williams
1012767,123029,Monty,Swartz
15444,592848,Zack,Weiss
1655,150159,Steve,Randolph
1000684,110701,Paddy,Baumann
1011803,122061,Billy,Shantz
1009364,119557,Howard,Murphy
15968,621399,Brady,Feigl
1006126,116253,Otto,Huber
1010219,120450,Johnny,Pesky
4693,430930,Fred,Lewis
23499,676775,Keaton,Winn
1000240,110252,Rick,Anderson
-1,701678,Hao-Yu,Lee
5312,465705,Brad,Harman
22458,670764,Taylor,Walls
-1,820111,Pelayo,Chacón
18482,656467,Chris,Gittens
17295,664285,Framber,Valdez
1008160,118363,Dave,Martinez
1003753,113821,Sammy,Ellis
-1,682818,Yohendrick,Pinango
1007169,117323,Gus,Krock
1007577,117745,Bill,Lewis
964,218894,Vicente,Padilla
3404,431164,Tyler,Johnson
19828,642137,Cody,Thomas
1008408,118590,Sam,McConnell
29770,682254,Mason,Montgomery
1538,340393,Ross,Gload
1001245,111283,Tim,Bowden
1013877,124174,Hal,White
1006048,116174,Byron,Houck
-1,820727,Todd,Allen
1007718,117880,Ernie,Lombardi
1013050,123328,Bob,Thurman
1011454,121706,Tom,Satriano
-1,818288,Jesse,Matthews
-1,427508,Stew,Thornley
1008359,118538,Windy,McCall
30063,671976,Tristan,Peters
1003396,113458,Fred,Donovan
-1,817017,Candy Jim,Taylor
1013924,124238,Charlie,Wiedemeyer
1010073,120302,Jimmy,Pattison
3817,435078,Joaquín,Arias
-1,-1,Clyde,Augustus
1011772,122028,Frank,Sexton
1012879,-1,Jack,Taylor
1009289,119486,Hugh,Mulcahy
1010368,120598,Gerry,Pirtle
1013387,123680,Al,Veach
1004118,114199,Paul,Fitzke
1012170,122423,Ken,Smith
14844,571616,Matt,Dermody
-1,819234,José,Haddad
1002688,112749,Billy,Cowan
1012346,122602,Paul,Splittorff
1009772,119980,Tony,Oliva
6485,451216,Brian,Wilson
1396,113452,Chris,Donnels
1008552,118741,Bill,McGuire
1000839,110868,Erik,Bennett
1004620,114702,Charles,George
1001182,111212,Red,Booles
1011639,121890,Joe,Schultz
1005756,115875,Ed,Heusser
-1,-1,Harold,Jordan
1012712,122965,Suter,Sullivan
1006368,116502,Paul,Jata
1012673,122931,George,Suggs
1009414,119612,Glenn,Myatt
-1,-1,Nick,Bremigan
1711,114928,Geremi,González
1001665,111705,Smoky,Burgess
157,206551,Melvin,Mora
1007168,117322,Rick,Krivda
1091,119469,Jamie,Moyer
-1,427243,Marvin,Hudson
1012159,122419,Jack,Smith
1001739,111781,Dennis,Burtt
1002095,112148,Pug,Cavet
1004020,114099,Chick,Fewster
3007,435404,Josh,Rabe
1000445,110465,Charlie,Baker
-1,-1,Ted,Mayer
730,116000,Denny,Hocking
1004393,114478,Harry,Fuller
979,346847,Joe,Beimel
1005391,115499,Slim,Harrell
-1,820414,Farmer,Brady
2223,430653,Justin,Knoedler
10058,554431,Tyler,Matzek
-1,820378,,Bronson
1251,114932,Juan,González
1013045,123321,Buck,Thrasher
1013014,123288,Jason,Thompson
1002090,112143,Red,Causey
31827,805673,Zebby,Matthews
1000287,110300,Jack,Aragón
16291,624419,Nick,Ciuffo
1002962,113027,Bill,Dammann
1006960,117110,Clay,Kirby
17929,656775,Cedric,Mullins
1003546,113611,Bob,Duliba
1010036,120264,Ben,Paschal
13677,621261,Corey,Oswalt
-1,817825,Lennie,Pearson
860,110183,Roberto,Alomar
-1,580621,Tony,Gisondi
1007247,117402,Steve,Ladew
1011253,121503,Don,Rowe
27899,690993,Colt,Keith
-1,427402,Larry,Poncino
1002272,112331,Cap,Clark
23363,676395,Robert,Garcia
1013077,123355,Lee,Tinsley
-1,-1,George,Scherger
-1,671010,Bill,Murphy
1001450,111484,Jim,Britt
1003066,113095,Lefty,Davis
1004230,114310,Happy,Foreman
1011381,121634,Solly,Salisbury
1008435,118619,Clyde,McCullough
-1,-1,Frank,Burlingame
1002473,112528,Dick,Colpaert
7410,457918,J. A.,Happ
6736,446367,Luke,Putkonen
1004104,114185,Paul,Fittery
1013748,124054,Walt,Weiss
13182,605195,Kyle,Crick
1002111,112165,Ray,Chadwick
1012835,123102,Hughie,Tate
1007328,117485,Johnny,Lanning
8645,408057,Bobby,Jenks
1007001,117152,Ron,Klimkowski
1003241,113305,Charlie,Devens
1001110,111138,Randy,Bockus
1003197,113259,Don,DeMola
1001006,111039,Bud,Black
1002301,112324,Harry,Clark
1004499,114585,Danny,Garcia
5432,467070,Elián,Herrera
-1,-1,Fred,McCrum
1007427,117581,Terry,Leach
1710,429360,Jason,Gilfillan
-1,820267,Samuel,Burris
1011949,122209,Norm,Siebern
1003253,113318,Al,DeVormer
1006815,116959,Roberto,Kelly
1009903,120122,Billy,Otterson
1004383,114469,Miguel,Fuentes
1001467,111506,Herman,Bronkie
1008543,118725,John,McGraw
1005103,115205,Johnny,Grubb
1004338,114421,Larry,French
12808,605182,Mike,Clevinger
-1,427204,DeMarlo,Hale
6329,433579,John,Danks
-1,819754,George,Dixon
1001672,111713,Chauncey,Burkam
1011065,121312,Fred,Robinson
1008560,118747,Bob,McHale
1012864,123129,Chuck,Taylor
1905,420672,Phil,Seibel
-1,-1,Bill,Deegan
-1,819236,Harold,Hairston
-1,817202,Dode,Smith
-1,-1,John,Burns
1000100,110104,Gibson,Alba
1004810,114899,Hal,Goldsmith
1006682,116826,Bob,Kammeyer
9514,502133,Adrian,Cardenas
1000315,110329,Harry,Arndt
-1,-1,Juan,Noble
26215,671131,Jackson,Rutledge
1003057,113115,Jacke,Davis
-1,820428,Fred,Boyd
1005476,115591,Pete,Hasney
1011506,121757,Germany,Schaefer
1010829,121065,Erwin,Renfer
1002873,112936,Jack,Cummings
31382,687221,Dalton,Rushing
1013095,123372,Frank,Todd
11,113889,Darin,Erstad
-1,-1,Eb,Smith
1013144,123423,George,Townsend
1000892,110920,Juan,Bernhardt
12321,534576,Gus,Schlosser
1008468,118639,Tex,McDonald
7335,452241,Garrett,Mock
1002528,112586,Jim,Connor
-1,817374,Esteban,Santa Cruz
1012936,123208,Jeff,Tesreau
1009496,119698,Andy,Nelson
1013124,123402,Earl,Torgeson
1010264,120492,Jeff,Pfeffer
1013318,123598,Roy,Valdes
1002959,113025,Jack,Damaska
18881,663799,Curtis,Terry
1004733,114818,Grover,Gilmore
1000930,110959,Jeff,Bettendorf
2717,519144,Rick,Porcello
-1,816558,Lefty,Williams
1013031,123306,Will,Thompson
1009817,120017,Mickey,O'Neil
2845,501994,Joe,Benson
1012694,122939,Jackie,Sullivan
3867,431159,Kelly,Shoppach
1003271,113340,Bill,Dickey
1009539,119743,Al,Newman
1005959,116080,Holly,Hollingshead
-1,820263,Bill,Burton
1010896,121138,Hal,Rice
8011,445590,Eric,Stults
-1,817823,Warren,Peace
1011488,121738,Skeeter,Scalzi
1012967,123253,Bud,Thomas
-1,819378,Arthur,Gilliard
-1,605672,Jeremie,Rehak
1004590,114674,Elmer,Gedeon
-1,818632,Gabby,Kemp
1001939,111983,Randy,Cardinal
12801,607068,Chris,Reed
1010627,120863,Steve,Rachunok
1000672,110691,Joe,Battin
1009543,119746,Jeff,Newman
1011870,122130,,Sheridan
-1,819366,Manuel,Godínez
1012055,122314,Jack,Slattery
4810,435263,Brian,McCann
1003741,113811,Jumbo,Elliott
-1,820398,Clarkson,Brazelton
1007103,117255,Jerry,Koosman
1011024,121296,Bob,Robertson
1003711,113779,Juan,Eichelberger
1008661,118848,Tim,McNamara
1013691,123998,Ken,Weafer
1000271,110283,Bill,Annis
3775,445971,Tim,Wood
-1,819373,Alvin,Gipson
1516,424164,Kirk,Saarloos
1002864,112927,Nick,Cullop
1004183,114265,Ed,Flynn
1011092,121340,Pat,Rockett
1011782,122040,John,Shaffer
1004433,114519,Jay,Gainer
-1,-1,John,Stewart
1005323,115435,Andy,Hansen
9121,543334,T. J.,House
1001843,111889,Joe,Callahan
1009690,119891,Eddie,O'Brien
-1,-1,Jerry,Dale
1010658,120894,Dave,Rajsich
-1,817431,Ralph,Ross
21537,663738,Daniel,Lynch
1004576,114660,Mike,Gaule
1011479,121730,Dave,Sax
1000256,110269,John,Andrews
1004027,114108,George,Fields
1007224,117378,Marty,Kutyna
1010056,120283,Casey,Patten
1004477,114562,Bob,Gandy
1006804,116950,Joe,Kelly
-1,492699,John,Waltz
12056,543518,Scott,McGough
22690,672552,Jack,O'Loughlin
1012485,122741,Jake,Stenzel
1008121,118300,Jim,Marquis
1002492,112547,Ralph,Comstock
1000983,111011,Joe,Birmingham
1009093,119326,Bill,Moore
1394,115529,Lenny,Harris
1009277,119481,Bill,Mueller
1004156,114240,Tom,Fletcher
1415,136422,Chris,Michalak
-1,-1,Joe,Borden
30170,695534,Chase,Petty
27789,694376,Shay,Whitcomb
-1,817889,Ted,Page
1012442,121624,Ebba,St. Claire
1001572,111612,Bruce,Brubaker
858,124388,Enrique,Wilson
1002702,112759,Jeff,Cox
1012488,122743,Bryan,Stephens
562,116326,Brian,Hunter
14553,608577,Nomar,Mazara
1000871,110902,Joe,Berger
-1,817175,Milton,Smith
6870,453256,Eddy,Rodríguez
-1,819781,Lou,Dials
1108,110816,David,Bell
1890,519043,Matt,Moore
1009376,119572,Tom,Murphy
1186,408039,So,Taguchi
1006730,116875,Tom,Kearns
-1,817415,Carlos,Royer
1010061,120288,Gil,Patterson
1012746,123007,Ezra,Sutton
-1,820506,Jack,Biran
1007394,117554,Tom,Lawless
-1,817128,Zack,Spencer
1000834,110860,Yamil,Benítez
487,408195,Terry,Pearson
1005543,115659,Ralph,Head
1007866,118034,Mike,Lynch
1003319,113384,Bob,DiPietro
1013962,124276,Ted,Wilks
1006633,116779,Bill,Joyce
1011247,121497,Edd,Roush
1004649,114733,Pretzels,Getzien
1000406,110425,Red,Badgro
-1,-1,Fred,Berger
1009421,119625,Hap,Myers
1014120,124441,Scott,Winchester
1011136,121387,Lee,Rogers
2020,458587,Brad,Emaus
12434,607680,Kevin,Pillar
17216,656509,Monte,Harrison
1012661,122919,Neil,Stynes
19755,660271,Shohei,Ohtani
1013724,124030,Bert,Weeden
19967,666922,Ryan,Aguilar
1008384,118566,Al,McCauley
6908,519208,Clint,Robinson
1002094,112147,Ike,Caveney
1008381,118555,Tom,McCarthy
1003168,113229,José,DeLeón
-1,819175,,Harrington
1008270,118450,Harry,Matuzak
1000520,110543,Jack,Banta
1004564,114648,Ed,Gastfield
1007765,117932,Art,Loudell
-1,-1,Jack,Hubbard
1000074,110078,Merle,Adkins
25816,669127,Shea,Langeliers
23313,676130,José,Buttó
2656,435500,Dan,Giese
-1,819674,Murray,Dupuis
1013417,123713,Zoilo,Versalles
1011944,122204,Harry,Shuman
1007772,117940,Tom,Lovelace
1009600,119803,George,Nill
199,117955,Derek,Lowe
-1,819301,Leroy,Grant
1008475,118658,Roger,McDowell
-1,819768,Fernando,Díaz
1011903,122162,Tim,Shinnick
1000540,110562,Greg,Bargar
-1,818583,Andy,Kyle
1010148,120374,José,Peña
1004652,114736,Patsy,Gharrity
1007784,117952,Grover,Lowdermilk
-1,-1,Paul,Steinberg
1011334,121591,Buddy,Ryan
1011626,121891,Bob,Schultz
1005420,115528,Joe,Harris
-1,817043,Danger,Talbert
1010963,121207,Culley,Rikard
1009565,119772,Ovid,Nicholson
1007592,117748,Carlos,Lezcano
1013780,124088,Stan,Wentzel
10481,474521,Shawn,Tolleson
1011064,121310,Floyd,Robinson
-1,807727,Charles,McAdoo
-1,-1,Mordecai,Davidson
1011898,122158,Ginger,Shinault
1009858,120078,Oliverio,Ortiz
1007526,117675,Ed,Lennon
1012970,123241,Dan,Thomas
1003442,113507,Snooks,Dowd
10339,571697,Scooter,Gennett
-1,817985,Ray,Neil
13254,607111,Jacob,Wilson
1005909,116036,Jesse,Hoffmeister
-1,818142,Henry,Miller
1009821,120022,Tip,O'Neill
-1,819369,Carl,Glass
1816,430101,Chad,Cordero
-1,817069,Ted,Strong
1001058,111086,Steve,Blass
1009355,119545,Dale,Murphy
1014357,124682,Eddie,Yost
1006380,116514,Jesse,Jefferson
1000112,110116,Scotty,Alcock
3104,460654,Jason,Miller
30031,687924,Julian,Aguiar
1002903,112968,Harry,Curtis
1012972,123270,Erskine,Thomason
4845,449072,Kyle,McClellan
1005384,115497,Toby,Harrah
-1,818480,Maurice,Lisby
1005454,115569,Fred,Hartman
1012596,122857,Doug,Strange
3402,460067,Trevor,Crowe
1005951,116071,Mul,Holland
-1,819082,Bunk,Henderson
1006274,116404,Bill,Irwin
1000019,110020,Tal,Abernathy
1006984,117134,Hugo,Klaerner
-1,431041,Hank,Kozloski
1012426,122685,Willie,Stargell
1005825,115953,Mack,Hillis
-1,497526,Brennan,McDonald
15463,592254,José,De León
1013260,123542,Ty,Tyson
-1,817530,Charlie,Rivera
1010300,120522,Tony,Phillips
1001191,111223,Amos,Booth
8779,489119,Wade,Miley
1006956,117107,Bob,Kipper
965,120416,Tomás,Pérez
12499,607968,Drew,Rucinski
-1,817603,Dick,Redding
1014370,277415,Danny,Young
976,150116,Randy,Wolf
1831,408054,Tom,Gregorio
-1,-1,Dale,Luker
1012114,276540,Chuck,Smith
1003821,113894,Jim,Eschen
2369,453368,Lance,Zawadzki
1004881,114974,Charlie,Gorin
1004143,114225,Ángel,Fleitas
1013535,123841,Tom,Walker
1012286,150057,Juan,Sosa
1005272,115378,Darryl,Hamilton
11145,518568,Christian,Colón
-1,819476,Oran,Frazier
1002782,112841,Davey,Crockett
1007588,117743,Scott,Lewis
1030,113833,Alan,Embree
-1,819031,Speed,Heywood
1008585,118768,Jim,McKee
1632,425307,Joey,Dawley
-1,816427,Norman,Young
-1,820186,Lefty,Capers
1008130,118308,Buck,Marrow
1000153,110155,Myron,Allen
10166,545338,Nick,Franklin
1008136,118315,Dave,Marshall
20541,676637,Phoenix,Sanders
18439,664849,Danny,Young
528,342192,Oswaldo,Mairena
9189,503483,Zach,Clark
1004333,114417,Dave,Freisleben
-1,819534,Ed,Finney
1550,121252,Rubén,Rivera
1001924,111968,Bart,Cantz
-1,691620,Jeferson,Quero
-1,818789,,Johnson
22713,672578,Carlos,Hernández
1011083,121330,Tom,Robson
-1,-1,Ed,Redys
8350,573109,AJ,Ramos
1011752,122008,Bill,Serena
3474,455730,Jason,Waddell
1001764,111807,Mike,Butcher
1011418,121671,Ray,Sanders
-1,818725,Shang,Johnson
1001540,111571,Lloyd,Brown
1008630,118816,Jack,McMahon
1000740,110768,Beals,Becker
1000355,110369,Dick,Attreau
14739,621112,Paul,Blackburn
1008659,118843,George,McNamara
1011032,121278,Dave,Roberts
-1,642005,Will,Remillard
1012463,122720,Bill,Stein
-1,-1,Charles,Johnston
1011659,121905,Mike,Schwabe
-1,-1,Leo,Cabelof
10983,594985,Ben,Rowen
-1,817974,Taft,Newman
1002614,112669,Ray,Corbin
3180,434668,Manny,Delcarmen
1010869,121106,Don,Reynolds
8273,459438,Brent,Dlugach
-1,819784,Joe,Desiderato
1011544,121793,Danny,Schell
7108,519381,Pat,Venditte
1003349,133360,Robert,Dodd
1007846,118014,Ernie,Lush
1004772,114860,Jerry Don,Gleaton
-1,-1,Lonny,Baker
1013041,123317,Walter,Thornton
1001193,111225,Josh,Booty
22557,672279,Michael,Siani
1009535,119739,Hal,Newhouser
11602,570560,Yolmer,Sánchez
746,150229,A. J.,Pierzynski
1000106,110110,Ed,Albosta
-1,-1,Jerry,Phipps
-1,819927,Martin,Crue
4712,519184,Ben,Revere
1011890,122149,Charlie,Shields
1010228,120455,Gary,Peters
1009128,119320,Terry,Moore
1011109,218594,Liu,Rodríguez
1009978,120201,Stan,Palys
1002921,112987,John,Dagenhard
30206,801216,Christian,Montes De Oca
-1,818204,Willie,McNeely
-1,431163,Chuck,Hernández
1000833,110858,Juan,Beníquez
1006944,117088,Steve,King
-1,819641,John,Emory
-1,820509,Rainey,Bibbs
1002258,112310,Aaron,Clapp
-1,819205,Art,Hancock
35322,808975,Hyeseong,Kim
1147,150086,Mike,Coolbaugh
1008911,119099,Keith,Miller
-1,-1,,Fox
1013154,123433,John,Traffley
-1,-1,Bob,Freels
17098,641583,Dustin,Fowler
29628,689690,Alek,Jacob
1013611,123915,Gary,Ward
178,111567,Kevin,Brown
1010753,120984,Billy,Redmond
1004958,115053,Don,Grate
1009848,120063,Dave,Orr
1010648,120883,Jack,Rafter
1002475,112530,Larry,Colton
1004629,114714,Joe,Gerhardt
1009304,119503,Henry,Mullin
1011105,121354,Freddy,Rodríguez
1010505,120729,Tom,Power
1003638,113709,Henry,Easterday
10466,518863,Taylor,Jordan
1010563,120796,Rich,Puig
-1,-1,Thomas,Gillean
1439,132241,Bryan,Corey
13185,606115,Orlando,Arcia
1000133,110160,Bob,Allen
1012765,123030,Dave,Swartzbaugh
4652,459943,Jeff,Clement
1006882,117028,Gus,Ketchum
1008744,118930,Francisco,Meléndez
1010338,120569,Dave,Pierson
-1,818561,Wilbur,Lansing
1007203,117357,Bub,Kuhn
1009438,119638,Tom,Nagle
2234,430637,Kelly,Johnson
3578,425899,Charlie,Manning
11481,592656,Henry,Ramos
1000911,110938,Tom,Berry
1011697,121949,Chuck,Scrivener
1013955,124268,Dean,Wilkins
1004294,114382,,Franklin
17423,606213,Yermín,Mercedes
1001468,111505,Jeff,Bronkey
1009500,119700,Emmett,Nelson
19493,667427,Zach,Jackson
874,114374,John,Franco
1011093,121338,Les,Rock
1008154,118356,Billy,Martin
1010364,120595,Cotton,Pippen
1001322,111367,Bill,Brady
1002920,112986,Paul,Dade
1000607,110630,Cuke,Barrows
1012118,122372,Dave,Smith
1014426,124752,Dave,Zearfoss
1003805,113877,Don,Erickson
1006323,116460,Larry,Jacobus
1000815,110831,Les,Bell
3316,441368,Alberto,Castillo
-1,816464,Johnny,Wright
1634,420684,Ben,Kozlowski
1001195,111227,Pedro,Borbón
1004639,114723,César,Gerónimo
1000275,110289,Bill,Antonello
18306,607555,Taylor,Guilbeau
1006754,116899,Jeff,Keener
1011277,121527,Jorge,Rubio
1011811,122068,Jack,Sharrott
711,462480,Rhiner,Cruz
-1,-1,George,Sheflott
26289,683002,Gunnar,Henderson
10657,571479,Andrew,Bellatti
563,400058,Brad,Lidge
1011279,121529,Dave,Rucker
31571,801434,Paul,Gervase
20084,641555,J. C.,Escarra
1003144,113205,Herman,Dehlman
19901,657757,Gavin,Sheets
1012716,122968,Tom,Sullivan
1008454,118648,Ben,McDonald
1640,407892,Andy,Pratt
1000414,110434,Stan,Bahnsen
1001878,111939,Gilly,Campbell
1005930,116052,Elon,Hogsett
1013061,123338,Cotton,Tierney
1008868,119057,Frank,Millard
1012201,122360,Reggie,Smith
13418,571476,Chris,Beck
-1,-1,Tim,Hurst
1007843,118012,Dolf,Luque
14151,607391,Chris,Mazza
1007179,117337,Abe,Kruger
-1,817390,Manuel,Salvat
-1,545115,Barney,Dreyfuss
1001676,111728,Bobby,Burke
-1,-1,,Atkinson
5362,518418,Phillippe,Aumont
7988,206463,Joe,Winkelsas
1004304,114388,John,Frascatore
1011087,121335,Ben,Rochefort
27932,693855,Ian,Seymour
1001884,111930,John,Campbell
1161,407867,Jimmy,Journell
1770,429842,Ryan,Wagner
13329,571875,Jake,Lamb
-1,-1,Spin,Williams
1011653,121904,Carl,Schutz
1007037,117189,Bill,Knickerbocker
-1,820387,Otto,Briggs
1413,220194,Erubiel,Durazo
7267,434665,Nick,Masset
1006490,116614,Paul,Johnson
1007542,117684,Max,León
1008948,119135,Wally,Millies
1004819,114907,Walt,Golvin
-1,-1,John,Baird
-1,-1,Monroe,Sweeney
-1,817520,Fred,Roberts
1013271,123555,Scott,Ullger
9741,572019,Ben,Paulsen
-1,819066,Otis,Henry
1013457,123758,Alex,Voss
-1,816595,Clarence,Williams
18029,664196,Tanner,Anderson
1008426,118608,Les,McCrabb
-1,440009,Eric,Martins
1008691,118876,Pete,McShannic
-1,624930,Roger,Lajoie
27501,679822,Justin,Foscue
1000198,110207,Ossie,Álvarez
10078,573204,Caleb,Thielbar
-1,817170,R.,Smith
-1,-1,Al,Scheel
-1,817650,,Quicksey
-1,820562,Marcelino,Bauza
1351,444935,Nick,Hagadone
-1,-1,Tommy,Gill
6898,543743,Dave,Sappelt
19316,641778,Eric,Lauer
1002627,112686,Chuck,Corgan
1001213,111250,Shawn,Boskie
19942,664714,Ljay,Newsome
7739,518595,Travis,d'Arnaud
1003599,113667,Jesse,Duryea
1008983,136861,Ryan,Minor
2216,430603,Don,Kelly
1014149,124468,Kettle,Wirts
1004941,115037,Alex,Grammas
1008423,118605,Willie,McCovey
-1,-1,Drew,French
1010943,121186,Harry,Riconda
1000185,110195,Porfi,Altamirano
-1,545116,Bowie,Kuhn
1000437,110460,Bob,Baird
1004394,114479,Jim,Fuller
1002104,112158,Ed,Cermak
14101,571858,Branden,Kline
16478,656941,Kyle,Schwarber
1008830,119019,Levi,Meyerle
1012782,123046,Rick,Sweet
1002024,112070,Ed,Cartwright
1000788,110808,Kevin,Belcher
1014148,124467,Alan,Wirth
1011493,121742,Pat,Scanlon
1006214,116343,Walt,Huntzinger
14771,641941,Emilio,Pagán
20000,669330,Tyler,Wells
1013348,123636,Ed,Vande Berg
2307,425863,Chris,Heintz
1011286,121536,John,Rudolph
30279,693433,Bryan,Woo
8155,465784,Everth,Cabrera
1014279,124598,George,Wright
1000124,110126,Gerald,Alexander
1010075,120304,Bill,Patton
1004095,114176,Ray,Fisher
